time_s,phase_rad,phase_deg,crossing_count,any_crossing,core_crossing_count,any_core_crossing,minimum_estimated_clearance_m,foot_endpoint_distance_m,front_thigh__rear_thigh_crossing,front_thigh__rear_thigh_core_crossing,front_thigh__rear_thigh_centerline_distance_m,front_thigh__rear_thigh_estimated_clearance_m,front_thigh__rear_shank_crossing,front_thigh__rear_shank_core_crossing,front_thigh__rear_shank_centerline_distance_m,front_thigh__rear_shank_estimated_clearance_m,front_shank__rear_thigh_crossing,front_shank__rear_thigh_core_crossing,front_shank__rear_thigh_centerline_distance_m,front_shank__rear_thigh_estimated_clearance_m,front_shank__rear_shank_crossing,front_shank__rear_shank_core_crossing,front_shank__rear_shank_centerline_distance_m,front_shank__rear_shank_estimated_clearance_m
2.3339999999999645,11.94388799201568,684.334372919482,0.0,0.0,0.0,0.0,0.003778166660401882,0.09751413939147088,0.0,0.0,0.14999999999999988,0.12599999999999986,0.0,0.0,0.04678119016161481,0.024781190161614806,0.0,0.0,0.05572032530985674,0.03372032530985673,0.0,0.0,0.023778166660401882,0.003778166660401882
2.3359999999999643,11.947710598539365,684.5533921400282,0.0,0.0,0.0,0.0,0.003545058988267527,0.0957244091775252,0.0,0.0,0.15000000000000013,0.1260000000000001,0.0,0.0,0.04824341868128684,0.026243418681286844,0.0,0.0,0.05737402864537038,0.035374028645370384,0.0,0.0,0.023545058988267527,0.003545058988267527
2.337999999999964,11.951476712774328,684.7691745908558,0.0,0.0,0.0,0.0,0.003286780460040547,0.09391830915052571,0.0,0.0,0.1499999999999998,0.12599999999999978,0.0,0.0,0.04974069228207975,0.027740692282079753,0.0,0.0,0.059039693373438604,0.0370396933734386,0.0,0.0,0.023286780460040547,0.003286780460040547
2.339999999999964,11.955160369421241,684.9802325698993,0.0,0.0,0.0,0.0,0.0030315651710872207,0.09213698667601793,0.0,0.0,0.14999999999999983,0.1259999999999998,0.0,0.0,0.051243846442331084,0.029243846442331085,0.0,0.0,0.06069059076071821,0.03869059076071821,0.0,0.0,0.02303156517108722,0.0030315651710872207
2.3419999999999637,11.958739787749641,685.1853181332283,0.0,0.0,0.0,0.0,0.0027749114121987176,0.09036491667360992,0.0,0.0,0.14999999999999986,0.12599999999999983,0.0,0.0,0.05276514059511639,0.03076514059511639,0.0,0.0,0.0623395638467143,0.040339563846714305,0.0,0.0,0.022774911412198718,0.0027749114121987176
2.3439999999999634,11.962197246882083,685.3834159493562,0.0,0.0,0.0,0.0,0.002512429501266931,0.0885909722716991,0.0,0.0,0.15000000000000005,0.12600000000000003,0.0,0.0,0.05431337737431902,0.03231337737431902,0.0,0.0,0.06399526777295604,0.041995267772956035,0.0,0.0,0.02251242950126693,0.002512429501266931
2.3459999999999632,11.96551904229559,685.573740806956,0.0,0.0,0.0,0.0,0.002239880012183778,0.08680698126805922,0.0,0.0,0.1500000000000001,0.12600000000000008,0.0,0.0,0.0558950442448366,0.0338950442448366,0.0,0.0,0.06566360825809105,0.04366360825809104,0.0,0.0,0.02223988001218378,0.002239880012183778
2.347999999999963,11.96869524929709,685.7557240630019,0.0,0.0,0.0,0.0,0.001953198595509499,0.08500686163455948,0.0,0.0,0.15000000000000013,0.1260000000000001,0.0,0.0,0.05751499816906518,0.03551499816906518,0.0,0.0,0.06734860275449608,0.04534860275449608,0.0,0.0,0.0219531985955095,0.001953198595509499
2.349999999999963,11.97171931379264,685.9289901955723,0.0,0.0,0.0,0.0,0.0016485005518855553,0.08318605246125224,0.0,0.0,0.14999999999999983,0.1259999999999998,0.0,0.0,0.05917691816946041,0.037176918169460414,0.0,0.0,0.06905293613981442,0.047052936139814414,0.0,0.0,0.021648500551885556,0.0016485005518855553
2.3519999999999626,11.974587558478781,686.093328510699,0.0,0.0,0.0,0.0,0.0013220704998826334,0.0813411121136632,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.060883626715603927,0.03888362671560392,0.0,0.0,0.0707783408506058,0.0487783408506058,0.0,0.0,0.021322070499882634,0.0013220704998826334
2.3539999999999623,11.977298681276228,686.2486644047344,0.0,0.0,0.0,0.0,0.0009703444425214168,0.07946942287145303,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.06263732713141176,0.040637327131411764,0.0,0.0,0.07252586692639727,0.05052586692639728,0.0,0.0,0.020970344442521417,0.0009703444425214168
2.355999999999962,11.97985329370938,686.3950329154458,0.0,0.0,0.0,0.0,0.0005898900098000939,0.07756897057199189,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.06443978113699411,0.04243978113699411,0.0,0.0,0.07429607753786056,0.05229607753786057,0.0,0.0,0.020589890009800094,0.0005898900098000939
2.357999999999962,11.982253521701697,686.5325558492746,0.0,0.0,0.0,0.0,0.00017738849759590947,0.0756381805798142,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.0662924407550855,0.0442924407550855,0.0,0.0,0.07608919128932085,0.054089191289320854,0.0,0.0,0.02017738849759591,0.00017738849759590947
2.3599999999999617,11.984502674596754,686.661422817641,0.0,0.0,0.0,0.0,-0.00027037944952772175,0.07367579735988693,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.06819654437199368,0.046196544371993685,0.0,0.0,0.07790518533419043,0.055905185334190435,0.0,0.0,0.01972962055047228,-0.00027037944952772175
2.3619999999999615,11.986604978924795,686.7818759828898,0.0,0.0,0.0,0.0,-0.0007565438568193569,0.07168079813314143,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.0701531844497463,0.048153184449746304,0.0,0.0,0.07974386927671966,0.057743869276719664,0.0,0.0,0.019243456143180643,-0.0007565438568193569
2.3639999999999612,11.988520910879254,686.8916507977146,0.0,0.0,0.0,0.0,-0.0012841511892181454,0.06965233317492396,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.07216335292541308,0.05016335292541308,0.0,0.0,0.08160493726823988,0.059604937268239885,0.0,0.0,0.018715848810781855,-0.0012841511892181454
2.365999999999961,11.990317240088839,686.9945728800399,0.0,0.0,0.0,0.0,-0.00189849613580036,0.0674651052895818,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.0743487042274884,0.052348704227488406,0.0,0.0,0.0835911757070057,0.0615911757070057,0.0,0.0,0.01810150386419964,-0.00189849613580036
2.367999999999961,11.992002673285596,687.0911410888652,0.0,0.0,0.0,0.0,-0.0025472291486258285,0.06529030949963122,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.07654499347607008,0.05454499347607008,0.0,0.0,0.08555862099361043,0.06355862099361044,0.0,0.0,0.017452770851374172,-0.0025472291486258285
2.3699999999999606,11.99358189241762,687.1816236800565,0.0,0.0,0.0,0.0,-0.003236905112048112,0.06311083638152289,0.0,0.0,0.15000000000000008,0.12600000000000006,0.0,0.0,0.07876841981690859,0.05676841981690859,0.0,0.0,0.08752155997191755,0.06552155997191755,0.0,0.0,0.01676309488795189,-0.003236905112048112
2.3719999999999604,11.99505807207507,687.2662025442315,0.0,0.0,0.0,0.0,-0.00397293548205609,0.06091548220266758,0.0,0.0,0.14999999999999986,0.12599999999999983,0.0,0.0,0.08102981493485688,0.05902981493485688,0.0,0.0,0.08948887522538541,0.06748887522538542,0.0,0.0,0.01602706451794391,-0.00397293548205609
2.37399999999996,11.996380150541336,687.3419520605337,0.0,0.0,0.0,0.0,-0.004759852584999799,0.058696910207546985,0.0,0.0,0.15000000000000016,0.12600000000000014,0.0,0.0,0.0833364788690157,0.0613364788690157,0.0,0.0,0.09146601789504405,0.06946601789504406,0.0,0.0,0.015240147415000202,-0.004759852584999799
2.37599999999996,11.997625039671133,687.4132789536328,0.0,0.0,0.0,0.0,-0.005646722366248552,0.05634266768310514,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.08580139064114989,0.0638013906411499,0.0,0.0,0.09354121483869272,0.07154121483869273,0.0,0.0,0.014353277633751448,-0.005646722366248552
2.3779999999999597,11.998797337565737,687.4804466753257,0.0,0.0,0.0,0.0,-0.006577637300441712,0.053997905876678146,0.0,0.0,0.15000000000000013,0.1260000000000001,0.0,0.0,0.08828052391422912,0.06628052391422913,0.0,0.0,0.0955983365751049,0.07359833657510491,0.0,0.0,0.013422362699558288,-0.006577637300441712
2.3799999999999595,11.999899478319216,687.5435946889294,0.0,0.0,0.0,0.0,-0.007559847583012541,0.051646574038157166,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.09078986860600122,0.06878986860600123,0.0,0.0,0.0976504414814752,0.0756504414814752,0.0,0.0,0.01244015241698746,-0.007559847583012541
2.3819999999999593,12.000875349303136,687.5995079776573,0.0,0.0,0.0,0.0,-0.00872760046367787,0.04927858210848879,0.0,0.0,0.1499999999999998,0.12599999999999978,0.0,0.0,0.09333983624466254,0.07133983624466254,0.0,0.0,0.0997055380600493,0.0777055380600493,0.0,0.0,0.01127239953632213,-0.00872760046367787
2.383999999999959,12.001736335627369,687.6488388602543,0.0,0.0,0.0,0.0,-0.009968118819853366,0.046798123678453554,0.0,0.0,0.15000000000000013,0.1260000000000001,0.0,0.0,0.09602965465351744,0.07402965465351745,0.0,0.0,0.10183654122187942,0.07983654122187943,0.0,0.0,0.010031881180146635,-0.009968118819853366
2.385999999999959,12.002578933609238,687.6971161684417,0.0,0.0,0.0,0.0,-0.011207680561569296,0.04421524392237287,0.0,0.0,0.15000000000000013,0.1260000000000001,0.0,0.0,0.0988518749539501,0.07685187495395011,0.0,0.0,0.1040346595448767,0.08203465954487671,0.0,0.0,0.008792319438430705,-0.011207680561569296
2.3879999999999586,12.003403425096291,687.7443560508942,0.0,0.0,0.0,0.0,-0.012377935731174848,0.04166798551167091,0.0,0.0,0.1500000000000001,0.12600000000000008,0.0,0.0,0.10166521221677988,0.07966521221677988,0.0,0.0,0.10619614450502368,0.08419614450502369,0.0,0.0,0.007622064268825153,-0.012377935731174848
2.3899999999999584,12.004208259868731,687.7904696865604,0.0,0.0,0.0,0.0,-0.01342931997486465,0.03913450821500549,0.0,0.0,0.15000000000000008,0.12600000000000006,0.0,0.0,0.10449307727393715,0.08249307727393716,0.0,0.0,0.10833948881229596,0.08633948881229597,0.0,0.0,0.006570680025135351,-0.01342931997486465
2.391999999999958,12.005957091081527,687.8906703341344,0.0,0.0,0.0,0.0,-0.013664212334463785,0.03660232280531994,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.10735026389261257,0.08535026389261258,0.0,0.0,0.11047601356490377,0.08847601356490378,0.0,0.0,0.0063357876655362145,-0.013664212334463785
2.393999999999958,12.008374797612381,688.0291947144535,0.0,0.0,0.0,0.0,-0.012751872487014329,0.03424046069901936,0.0,0.0,0.14999999999999988,0.12599999999999986,0.0,0.0,0.10998933369345178,0.08798933369345179,0.0,0.0,0.11255768312624623,0.09055768312624624,0.0,0.0,0.0072481275129856705,-0.012751872487014329
2.3959999999999577,12.011250105231406,688.1939377058255,0.0,0.0,0.0,0.0,-0.011234505548676568,0.03199003712653315,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.11247373979870326,0.09047373979870327,0.0,0.0,0.11460119556625356,0.09260119556625357,0.0,0.0,0.008765494451323432,-0.011234505548676568
2.3979999999999575,12.014417935176796,688.3754409919115,0.0,0.0,0.0,0.0,-0.009459437007279059,0.02981083761064974,0.0,0.0,0.14999999999999988,0.12599999999999986,0.0,0.0,0.11485345563443657,0.09285345563443657,0.0,0.0,0.11661722527239862,0.09461722527239863,0.0,0.0,0.010540562992720942,-0.009459437007279059
2.3999999999999573,12.017761019227596,688.5669855985798,1.0,1.0,0.0,0.0,-0.00757701121656117,0.027673950313543836,0.0,0.0,0.14999999999999986,0.12599999999999983,0.0,0.0,0.11716868170053825,0.09516868170053826,0.0,0.0,0.11861277215327184,0.09661277215327185,1.0,0.0,0.01242298878343883,-0.00757701121656117
2.401999999999957,12.021199615348868,688.7640026437788,1.0,1.0,0.0,0.0,-0.005645699247739179,0.02555955864861467,0.0,0.0,0.15000000000000016,0.12600000000000014,0.0,0.0,0.11944920318484782,0.09744920318484783,0.0,0.0,0.12059203830902683,0.09859203830902684,1.0,0.0,0.014354300752260822,-0.005645699247739179
2.403999999999957,12.024681188892576,688.9634821138976,1.0,1.0,0.0,0.0,-0.003687746277366819,0.023454462416920754,0.0,0.0,0.15000000000000016,0.12600000000000014,0.0,0.0,0.12171629763035595,0.09971629763035596,0.0,0.0,0.12255726070634994,0.10055726070634995,1.0,0.0,0.01631225372263318,-0.003687746277366819
2.4059999999999566,12.028172424781683,689.1635151956281,1.0,1.0,0.0,0.0,-0.0017112231118955532,0.021350311648369754,0.0,0.0,0.15000000000000008,0.12600000000000006,0.0,0.0,0.12398483185485537,0.10198483185485538,0.0,0.0,0.12450935338445929,0.1025093533844593,1.0,0.0,0.018288776888104447,-0.0017112231118955532
2.4079999999999564,12.031653782506448,689.3629823002324,1.0,1.0,0.0,0.0,0.0002814164061374705,0.019242572903306533,0.0,0.0,0.1500000000000001,0.12600000000000008,0.0,0.0,0.12626496542935267,0.10426496542935268,0.0,0.0,0.12644836465714276,0.10444836465714277,1.0,0.0,0.02028141640613747,0.0002814164061374705
2.409999999999956,12.03511535918175,689.5613160341882,1.0,1.0,0.0,0.0,0.002289835519020903,0.017130197708054212,0.0,0.0,0.15000000000000005,0.12600000000000003,0.0,0.0,0.12856331932578563,0.10656331932578564,0.0,0.0,0.12837376944888504,0.10637376944888505,1.0,0.0,0.022289835519020904,0.002289835519020903
2.411999999999956,12.038553398386869,689.7583011704419,1.0,1.0,0.0,0.0,0.004314347360829446,0.0150159001263288,0.0,0.0,0.15000000000000005,0.12600000000000003,0.0,0.0,0.13088389374342715,0.10888389374342716,0.0,0.0,0.13028468005809227,0.10828468005809228,1.0,0.0,0.024314347360829446,0.004314347360829446
2.4139999999999557,12.041967974514083,689.9539419713575,1.0,1.0,0.0,0.0,0.006355383427938581,0.01290733793283714,0.0,0.0,0.15000000000000013,0.1260000000000001,0.0,0.0,0.1332289148211547,0.11122891482115471,0.0,0.0,0.13218003081089835,0.11018003081089836,1.0,0.0,0.02635538342793858,0.006355383427938581
2.4159999999999555,12.045361481867914,690.1483756204785,1.0,1.0,0.0,0.0,0.008413301876423572,0.010820421012965,0.0,0.0,0.1500000000000001,0.12600000000000008,0.0,0.0,0.13559941812897583,0.11359941812897584,0.0,0.0,0.13405870229809844,0.11205870229809844,1.0,0.0,0.02841330187642357,0.008413301876423572
2.4179999999999553,12.049395358146079,690.3794997062953,1.0,1.0,0.0,0.0,0.01048832942731943,0.00878768704600261,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.13799564101091952,0.11599564101091951,0.0,0.0,0.13591960135950112,0.11391960135950112,1.0,0.0,0.030488329427319428,0.01048832942731943
2.419999999999955,12.053893592131603,690.6372295289282,0.0,0.0,0.0,0.0,0.012463028279697358,0.006866018775318797,0.0,0.0,0.14999999999999983,0.1259999999999998,0.0,0.0,0.14015320028879188,0.11815320028879188,0.0,0.0,0.1377637615219442,0.11576376152194419,0.0,0.0,0.03246302827969736,0.012463028279697358
2.421999999999955,12.05871809361644,690.9136531022639,0.0,0.0,0.0,0.0,0.014353744494378472,0.005035856535088997,0.0,0.0,0.1499999999999999,0.1259999999999999,0.0,0.0,0.1421380794577798,0.12013807945777978,0.0,0.0,0.1395860915087606,0.1175860915087606,0.0,0.0,0.034353744494378474,0.014353744494378472
2.4239999999999546,12.063770854521225,691.2031549769969,0.0,0.0,0.0,0.0,0.01617886470967056,0.0033369618159945114,0.0,0.0,0.1499999999999999,0.1259999999999999,0.0,0.0,0.14400353805252664,0.12200353805252663,0.0,0.0,0.14138189530504197,0.11938189530504197,0.0,0.0,0.03617886470967056,0.01617886470967056
2.4259999999999544,12.068984668930371,691.5018845378054,0.0,0.0,0.0,0.0,0.017953035486247097,0.0020071302857332394,0.0,0.0,0.14999999999999986,0.12599999999999983,0.0,0.0,0.14578904429174905,0.12378904429174904,0.0,0.0,0.1431474460816593,0.1211474460816593,0.0,0.0,0.0379530354862471,0.017953035486247097
2.427999999999954,12.074314061860223,691.8072362600527,0.0,0.0,0.0,0.0,0.019686533595286847,0.0019265141252932166,0.0,0.0,0.15000000000000013,0.1260000000000001,0.0,0.0,0.1475228572099929,0.12552285720999287,0.0,0.0,0.14487982765767826,0.12287982765767826,0.0,0.0,0.03968653359528685,0.019686533595286847
2.429999999999954,12.079728592965074,692.117466040403,0.0,0.0,0.0,0.0,0.021386176363574233,0.003146299057678076,0.0,0.0,0.1500000000000001,0.12600000000000008,0.0,0.0,0.14922489113899304,0.12722489113899302,0.0,0.0,0.14657673518051847,0.12457673518051847,0.0,0.0,0.04138617636357424,0.021386176363574233
2.4319999999999538,12.08520819581397,692.4314241570526,0.0,0.0,0.0,0.0,0.02305639246162211,0.004725620964423763,0.0,0.0,0.15000000000000008,0.12600000000000006,0.0,0.0,0.15090900262467993,0.1289090026246799,0.0,0.0,0.1482363393995849,0.12623633939958487,0.0,0.0,0.043056392461622114,0.02305639246162211
2.4339999999999535,12.090740033645318,692.7483751177397,0.0,0.0,0.0,0.0,0.024700077448371938,0.006385204787516849,0.0,0.0,0.14999999999999988,0.12599999999999986,0.0,0.0,0.15258467640804155,0.13058467640804153,0.0,0.0,0.14985719939355047,0.12785719939355045,0.0,0.0,0.04470007744837194,0.024700077448371938
2.4359999999999533,12.096316747094177,693.0678972619131,0.0,0.0,0.0,0.0,0.026319179265256447,0.008062543357521665,0.0,0.0,0.15000000000000005,0.12600000000000003,0.0,0.0,0.15425821358695604,0.13225821358695602,0.0,0.0,0.15143820465869118,0.12943820465869116,0.0,0.0,0.04631917926525645,0.026319179265256447
2.437999999999953,12.101934460327756,693.389768520712,0.0,0.0,0.0,0.0,0.027915000571616846,0.009738790592489126,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.15593341420801882,0.1339334142080188,0.0,0.0,0.1529785366876856,0.13097853668768558,0.0,0.0,0.04791500057161685,0.027915000571616846
2.439999999999953,12.10759131143534,693.7138822145106,0.0,0.0,0.0,0.0,0.02948850164390618,0.01140720382766397,0.0,0.0,0.15000000000000008,0.12600000000000006,0.0,0.0,0.15761237792367241,0.1356123779236724,0.0,0.0,0.15447762698619266,0.13247762698619264,0.0,0.0,0.04948850164390618,0.02948850164390618
2.4419999999999527,12.113286507734383,694.0401929259442,0.0,0.0,0.0,0.0,0.031040507274915204,0.013065377077922847,0.0,0.0,0.15000000000000013,0.1260000000000001,0.0,0.0,0.15929611893762416,0.13729611893762414,0.0,0.0,0.15593512747019125,0.13393512747019123,0.0,0.0,0.05104050727491521,0.031040507274915204
2.4439999999999524,12.119019734649651,694.3686826311798,0.0,0.0,0.0,0.0,0.03257182555830902,0.014712740694919239,0.0,0.0,0.14999999999999988,0.12599999999999986,0.0,0.0,0.16098497889929445,0.13898497889929443,0.0,0.0,0.15735089002547076,0.13535089002547074,0.0,0.0,0.05257182555830903,0.03257182555830902
2.445999999999952,12.125217676435827,694.7237985371955,0.0,0.0,0.0,0.0,0.034083310879170756,0.01634959165947263,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.162678897868833,0.14067889786883297,0.0,0.0,0.15872495095050645,0.13672495095050644,0.0,0.0,0.05408331087917076,0.034083310879170756
2.447999999999952,12.131767549840992,695.0990786396565,0.0,0.0,0.0,0.0,0.03549527468552297,0.017851151342589078,0.0,0.0,0.1499999999999998,0.12599999999999978,0.0,0.0,0.16415553855287793,0.1421555385528779,0.0,0.0,0.1600908229115317,0.13809082291153169,0.0,0.0,0.055495274685522976,0.03549527468552297
2.4499999999999518,12.138582649019611,695.4895550595544,0.0,0.0,0.0,0.0,0.03682419098769898,0.019251246740357036,0.0,0.0,0.15000000000000008,0.12600000000000006,0.0,0.0,0.16547418296016916,0.14347418296016914,0.0,0.0,0.16143680546774428,0.13943680546774426,0.0,0.0,0.05682419098769898,0.03682419098769898
2.4519999999999516,12.145600884173803,695.8916703135199,0.0,0.0,0.0,0.0,0.03808417547790717,0.02057654663322085,0.0,0.0,0.14999999999999988,0.12599999999999986,0.0,0.0,0.1666806441058142,0.1446806441058142,0.0,0.0,0.162753826941914,0.140753826941914,0.0,0.0,0.058084175477907174,0.03808417547790717
2.4539999999999513,12.15277884944642,696.3029374291324,0.0,0.0,0.0,0.0,0.03928589839451881,0.021844763807289842,0.0,0.0,0.14999999999999983,0.1259999999999998,0.0,0.0,0.16780846596124843,0.1458084659612484,0.0,0.0,0.16403547099346813,0.1420354709934681,0.0,0.0,0.05928589839451882,0.03928589839451881
2.455999999999951,12.160086317124145,696.7216244859943,0.0,0.0,0.0,0.0,0.040436902335279926,0.023066603157900475,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.16888156452486855,0.14688156452486853,0.0,0.0,0.16527734596931346,0.14327734596931344,0.0,0.0,0.06043690233527993,0.040436902335279926
2.457999999999951,12.16750216907377,697.1465215042017,0.0,0.0,0.0,0.0,0.041542351471483566,0.02424814391288826,0.0,0.0,0.1499999999999998,0.12599999999999978,0.0,0.0,0.1699167537521853,0.14791675375218527,0.0,0.0,0.16647650441477738,0.14447650441477736,0.0,0.0,0.06154235147148357,0.041542351471483566
2.4599999999999507,12.175011563156824,697.5767780918611,0.0,0.0,0.0,0.0,0.04260575971587126,0.025392705235650417,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.17092572153921906,0.14892572153921904,0.0,0.0,0.1676310303423173,0.14563103034231728,0.0,0.0,0.06260575971587126,0.04260575971587126
2.4619999999999505,12.18260413565117,698.0118004514343,0.0,0.0,0.0,0.0,0.04362956604031798,0.02650210495624013,0.0,0.0,0.15000000000000005,0.12600000000000003,0.0,0.0,0.17191648127450657,0.14991648127450655,0.0,0.0,0.1687397603716145,0.14673976037161449,0.0,0.0,0.06362956604031798,0.04362956604031798
2.4639999999999502,12.190272951448211,698.451191230468,0.0,0.0,0.0,0.0,0.0446155266617666,0.02757741397313295,0.0,0.0,0.15000000000000005,0.12600000000000003,0.0,0.0,0.17289434948149235,0.15089434948149233,0.0,0.0,0.16980210681512112,0.1478021068151211,0.0,0.0,0.0646155266617666,0.0446155266617666
2.46599999999995,12.198013197638337,698.8946746695544,0.0,0.0,0.0,0.0,0.045564948893678,0.028619353269769866,0.0,0.0,0.14999999999999988,0.12599999999999986,0.0,0.0,0.17386256010835274,0.15186256010835272,0.0,0.0,0.17081794706687822,0.1488179470668782,0.0,0.0,0.065564948893678,0.045564948893678
2.46799999999995,12.205821264292547,699.3420439349975,0.0,0.0,0.0,0.0,0.046478924067473545,0.029628601078640616,0.0,0.0,0.14999999999999986,0.12599999999999983,0.0,0.0,0.17482297207136704,0.15282297207136702,0.0,0.0,0.17178749348027977,0.14978749348027975,0.0,0.0,0.06647892406747355,0.046478924067473545
2.4699999999999496,12.213694142534663,699.7931266308912,0.0,0.0,0.0,0.0,0.047358484030234085,0.030605956876915086,0.0,0.0,0.15000000000000016,0.12600000000000014,0.0,0.0,0.175776583234086,0.15377658323408597,0.0,0.0,0.17271120343205923,0.1507112034320592,0.0,0.0,0.06735848403023409,0.047358484030234085
2.4719999999999493,12.221629044626336,700.2477630315935,0.0,0.0,0.0,0.0,0.048204697502887,0.03155241526002308,0.0,0.0,0.14999999999999986,0.12599999999999983,0.0,0.0,0.17672388045066018,0.15472388045066016,0.0,0.0,0.17358971999084916,0.15158971999084914,0.0,0.0,0.068204697502887,0.048204697502887
2.473999999999949,12.229898858171305,700.7215884450803,0.0,0.0,0.0,0.0,0.04901872536206833,0.03246918943511237,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.1776650710643476,0.15566507106434757,0.0,0.0,0.174423833024154,0.152423833024154,0.0,0.0,0.06901872536206834,0.04901872536206833
2.475999999999949,12.238428311267198,701.2102901090298,0.0,0.0,0.0,0.0,0.04976330582088917,0.0333054070712912,0.0,0.0,0.15000000000000022,0.1260000000000002,0.0,0.0,0.1784462395186854,0.1564462395186854,0.0,0.0,0.17526009728604944,0.15326009728604942,0.0,0.0,0.06976330582088917,0.04976330582088917
2.4779999999999487,12.24716427385076,701.7108238950522,0.0,0.0,0.0,0.0,0.05044718823476435,0.03407408823823076,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.17911032445945874,0.15711032445945872,0.0,0.0,0.17608500615714723,0.1540850061571472,0.0,0.0,0.07044718823476435,0.05044718823476435
2.4799999999999485,12.256067949149324,702.2209669118147,0.0,0.0,0.0,0.0,0.051077680727389135,0.034785939756354786,0.0,0.0,0.15000000000000008,0.12600000000000006,0.0,0.0,0.1796883830527798,0.15768838305277977,0.0,0.0,0.17688930635091885,0.15488930635091883,0.0,0.0,0.07107768072738914,0.051077680727389135
2.4819999999999482,12.265110921914685,702.7390910855216,0.0,0.0,0.0,0.0,0.05166050839762326,0.0354489659344403,0.0,0.0,0.14999999999999988,0.12599999999999986,0.0,0.0,0.1802031748601755,0.1582031748601755,0.0,0.0,0.17766650112175256,0.15566650112175254,0.0,0.0,0.07166050839762327,0.05166050839762326
2.483999999999948,12.274272516590157,703.2640117940357,0.0,0.0,0.0,0.0,0.05220003607477312,0.036068853286497886,0.0,0.0,0.15000000000000022,0.1260000000000002,0.0,0.0,0.18067128497905582,0.1586712849790558,0.0,0.0,0.17841211511412977,0.15641211511412975,0.0,0.0,0.07220003607477313,0.05220003607477312
2.485999999999948,12.283537756763202,703.7948709521263,0.0,0.0,0.0,0.0,0.05269955615509359,0.036649525728928475,0.0,0.0,0.1500000000000001,0.12600000000000008,0.0,0.0,0.18110461327391567,0.15910461327391565,0.0,0.0,0.1791231948022127,0.15712319480221268,0.0,0.0,0.07269955615509359,0.05269955615509359
2.4879999999999476,12.29289574563036,704.3310442189448,0.0,0.0,0.0,0.0,0.05316156772036388,0.03719367535453237,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.18151153607725545,0.15951153607725543,0.0,0.0,0.17979792040483705,0.15779792040483703,0.0,0.0,0.07316156772036388,0.05316156772036388
2.4899999999999474,12.302338407356284,704.87206888321,0.0,0.0,0.0,0.0,0.05358801997352528,0.03770320021567086,0.0,0.0,0.15000000000000013,0.1260000000000001,0.0,0.0,0.1818978387668489,0.15989783876684888,0.0,0.0,0.1804353016362958,0.15843530163629577,0.0,0.0,0.07358801997352528,0.05358801997352528
2.491999999999947,12.311859540358258,705.4175896204058,0.0,0.0,0.0,0.0,0.05398050920504654,0.038179534177914136,0.0,0.0,0.14999999999999983,0.1259999999999998,0.0,0.0,0.18226745381507412,0.1602674538150741,0.0,0.0,0.1810349458332053,0.1590349458332053,0.0,0.0,0.07398050920504654,0.05398050920504654
2.493999999999947,12.321454128089046,705.967319003548,0.0,0.0,0.0,0.0,0.05434042848230781,0.03862387899365062,0.0,0.0,0.1499999999999998,0.12599999999999978,0.0,0.0,0.18262302811490258,0.16062302811490256,0.0,0.0,0.18159688674492436,0.15959688674492434,0.0,0.0,0.0743404284823078,0.05434042848230781
2.4959999999999467,12.331117852512497,706.5210096273892,0.0,0.0,0.0,0.0,0.05466907535686472,0.03903735825660262,0.0,0.0,0.1499999999999998,0.12599999999999978,0.0,0.0,0.18296634563099182,0.1609663456309918,0.0,0.0,0.1821214614766573,0.1601214614766573,0.0,0.0,0.07466907535686472,0.05466907535686472
2.4979999999999465,12.340846761014673,707.0784350238329,0.0,0.0,0.0,0.0,0.05496772555190358,0.039421113838894496,0.0,0.0,0.14999999999999988,0.12599999999999986,0.0,0.0,0.18329863315662714,0.16129863315662712,0.0,0.0,0.18260922398417137,0.16060922398417135,0.0,0.0,0.07496772555190358,0.05496772555190358
