generation,objective,generation_best_score,generation_best_phase_deg,generation_best_final_phase_deg,generation_best_rate_rad_s,generation_best_coupling_per_s,generation_best_collision_penalty,generation_best_forbidden_contact_s,generation_best_max_forbidden_penetration_mm,global_best_score,global_best_phase_deg,global_best_final_phase_deg,population_mean_score,population_std_score
0,barrier,-2.9958751073352423,260.9896670302615,218.94099958350483,6.0,4.192519533939232,6.372848827926807,0.321,1.5870415531247084,-2.9958751073352423,260.9896670302615,218.94099958350483,-23.629239163107577,13.231155214284568
1,sustained,-1.5451736315711413,249.9268580521492,177.0932074541418,4.139374302396254,4.418253971912475,4.0992603832253245,0.41000000000000003,0.4642021230656674,-1.5451736315711413,249.9268580521492,177.0932074541418,-21.73606151672912,12.012111771265046
2,sustained,-0.10435512597956631,677.2986898404228,677.2986898404228,4.379508003333058,4.457305132939428,9.287328114208524,0.917,1.0226193281968419,-0.10435512597956631,677.2986898404228,677.2986898404228,-14.177241644750769,10.716145585039992
