time_s,phase_rad,phase_deg,crossing_count,any_crossing,core_crossing_count,any_core_crossing,minimum_estimated_clearance_m,foot_endpoint_distance_m,self_contact_pair_count,any_self_contact,minimum_self_contact_distance_m,front_thigh__rear_thigh_crossing,front_thigh__rear_thigh_core_crossing,front_thigh__rear_thigh_centerline_distance_m,front_thigh__rear_thigh_estimated_clearance_m,front_thigh__rear_shank_crossing,front_thigh__rear_shank_core_crossing,front_thigh__rear_shank_centerline_distance_m,front_thigh__rear_shank_estimated_clearance_m,front_shank__rear_thigh_crossing,front_shank__rear_thigh_core_crossing,front_shank__rear_thigh_centerline_distance_m,front_shank__rear_thigh_estimated_clearance_m,front_shank__rear_shank_crossing,front_shank__rear_shank_core_crossing,front_shank__rear_shank_centerline_distance_m,front_shank__rear_shank_estimated_clearance_m
0.025000000000000015,0.0010246050890797898,0.05870554727189771,0.0,0.0,0.0,0.0,0.04753999021103068,0.04026882923974622,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.17995136088305103,0.157951360883051,0.0,0.0,0.17992947232075404,0.15792947232075402,0.0,0.0,0.06753999021103069,0.04753999021103068
0.026000000000000016,0.0010992753665959012,0.06298383902864149,0.0,0.0,0.0,0.0,0.04758889347433745,0.04029599178675904,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.17999229973505204,0.15799229973505202,0.0,0.0,0.1799682442332441,0.15796824423324407,0.0,0.0,0.06758889347433746,0.04758889347433745
0.027000000000000017,0.0011756084899241085,0.06735740483239938,0.0,0.0,0.0,0.0,0.04763875251028023,0.04032368381910069,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.1800340840490673,0.15803408404906727,0.0,0.0,0.18000776968328355,0.15800776968328353,0.0,0.0,0.06763875251028023,0.04763875251028023
0.028000000000000018,0.001253491852482931,0.07181979280130713,0.0,0.0,0.0,0.0,0.0476894872927663,0.04035185976093631,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.1800766488045665,0.15807664880456648,0.0,0.0,0.18004798553921275,0.15804798553921273,0.0,0.0,0.0676894872927663,0.0476894872927663
0.02900000000000002,0.001332812191106832,0.07636451343400519,0.0,0.0,0.0,0.0,0.04774101847729334,0.040380474401285595,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.1801199294344383,0.15811992943443828,0.0,0.0,0.18008882909681367,0.15808882909681365,0.0,0.0,0.06774101847729334,0.04774101847729334
0.03000000000000002,0.0014134557785275312,0.08098505063800554,0.0,0.0,0.0,0.0,0.04779326743908398,0.040409482914265465,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.18016386185648897,0.15816386185648895,0.0,0.0,0.18013023810236067,0.15813023810236065,0.0,0.0,0.06779326743908398,0.04779326743908398
0.03100000000000002,0.001495308615253989,0.085674872723605,0.0,0.0,0.0,0.0,0.047846156312326124,0.040438840880234306,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.18020838250601456,0.15820838250601454,0.0,0.0,0.18017215077778878,0.15817215077778876,0.0,0.0,0.06784615631232613,0.047846156312326124
0.03200000000000002,0.0015782566198904288,0.09042744330830459,0.0,0.0,0.0,0.0,0.047899608029755264,0.04046850430741198,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.1802534283688982,0.1582534283688982,0.0,0.0,0.18021450584725943,0.1582145058472594,0.0,0.0,0.06789960802975527,0.047899608029755264
0.03300000000000002,0.0016621858171243801,0.09523623208773106,0.0,0.0,0.0,0.0,0.04795354636196622,0.040498429653626704,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.1802989370147765,0.1582989370147765,0.0,0.0,0.1802572425645475,0.15825724256454748,0.0,0.0,0.06795354636196622,0.04795354636196622
0.03400000000000002,0.0017469825227692955,0.10009472543779788,0.0,0.0,0.0,0.0,0.04800789595596695,0.040528573847903974,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.18034484662990657,0.15834484662990655,0.0,0.0,0.18030030074078515,0.15830030074078513,0.0,0.0,0.06800789595596696,0.04800789595596695
