generation,objective,generation_best_score,generation_best_phase_deg,generation_best_final_phase_deg,generation_best_rate_rad_s,generation_best_coupling_per_s,generation_best_collision_penalty,generation_best_forbidden_contact_s,generation_best_max_forbidden_penetration_mm,global_best_score,global_best_phase_deg,global_best_final_phase_deg,population_mean_score,population_std_score
0,barrier,-1.618411276098216,275.91632813846354,79.80956856577636,1.6461845342294015,3.64868104190686,3.438791857053279,0.20600000000000002,0.5169868988339228,-1.618411276098216,275.91632813846354,79.80956856577636,-14.803911932965125,12.119945310769022
1,sustained,1.0258242005643812,262.8144883582978,215.3392679463594,3.9046470804959417,3.772948937729277,2.355235848878235,0.11,0.4295410070717567,1.0258242005643812,262.8144883582978,215.3392679463594,-13.943443508931242,8.478965322020017
