time_s,phase_rad,phase_deg,pitch_rate_rad_s,root_x_m,front_hip_target_rad,front_knee_target_rad,rear_hip_target_rad,rear_knee_target_rad,front_hip_position_rad,front_knee_position_rad,rear_hip_position_rad,rear_knee_position_rad,front_hip_torque_Nm,front_knee_torque_Nm,rear_hip_torque_Nm,rear_knee_torque_Nm,actuator_power_W,actuator_net_work_J,foot_gap_m,roundness_peak_to_peak_m,ground_contact_count,airborne,self_contact_pair_count,forbidden_contact_pair_count,allowed_foot_penetration_m,forbidden_penetration_m,leg_crossing
1.0439999999999958,4.880399181865605,279.6262754599991,5.415842937004949,0.7181349790124486,0.48935058026478406,0.9009318433912876,0.14525603866350378,1.7441445027849478,0.4427740538253781,0.7824846731957582,-0.06912326100606267,1.6200860125342078,0.5393465140793845,0.15438326376762923,1.9271607939931532,-0.03978773881500075,2.4023143003103815,1.7640776205328346,0.1445907750459683,0.11857564486780048,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0449999999999957,4.885792373185165,279.9352825607164,5.393191319560066,0.7188611283149977,0.4895753855261341,0.9064844260019018,0.15021911297095847,1.7495927742690407,0.4423167757571316,0.7879351810373506,-0.06808341115120094,1.6266869533039028,0.5529280593429551,0.1528943808701353,1.9799259945457064,-0.03734501434040283,2.392823677373377,1.766470444210208,0.1451266354091988,0.11881668219763804,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0459999999999956,4.891156836911776,280.24264369160227,5.364463726611298,0.7195872384999112,0.4897891397858347,0.9120408830365969,0.15518799570396108,1.754992840494296,0.44182886467155186,0.7934018184353083,-0.067040128090677,1.633235152847007,0.5661792539363315,0.15095545167397795,2.0247440975792736,-0.037129282035046174,2.4182248543683817,1.7688886690645764,0.14565483118659098,0.11904682817724249,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0469999999999955,4.896487954232338,280.54809421415956,5.3311173205622815,0.7203139065973546,0.48999185624547326,0.9176007903742862,0.1601623014138694,1.7603444262435728,0.4413119055352104,0.7988852947500612,-0.06597022267707162,1.6397364394679006,0.5792121328551545,0.14866223979824333,2.0633676829406764,-0.038547174655196415,2.4727588902500175,1.7713614279548264,0.14617165677367913,0.11926543868378607,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0479999999999954,4.9017822301317535,280.8514338787739,5.294275899415372,0.721041583533366,0.49018354895935384,0.923163715509284,0.16514163690814623,1.765647253604619,0.4407671300943538,0.8043859908918849,-0.06485650273436444,1.6461947320151775,0.5921082615097291,0.14608894464165623,2.0971375131311025,-0.04114918281152313,2.5508952652499364,1.7739123232200764,0.14667422898448348,0.1194720507453008,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0489999999999953,4.907037034161973,281.1525119718738,5.2548040302191055,0.7217706100641009,0.4903642329883355,0.9287292196974897,0.17012560315467867,1.7709010443865842,0.4401955172562419,0.8099040363747438,-0.06368632316414964,1.652612528654806,0.604926117111126,0.1432930596913149,2.127077070348995,-0.044595385741320825,2.6477721013459368,1.7765600953214224,0.14716030303009942,0.11966634021220293,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0499999999999952,4.912250399347269,281.45121579405173,5.213365185296646,0.7225012442417325,0.4905339245138992,0.934296859635972,0.1751137967734033,1.7761055219818085,0.43959786861912026,0.8154393688025358,-0.06245047324436896,1.6589912775407127,0.6177066401989606,0.14031913604050317,2.1539652853325686,-0.04862939465565219,2.759324660415412,1.7793194199818378,0.14762812969231298,0.11984808860365195,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.050999999999995,4.9174208666069426,281.7474617461416,5.170467259673274,0.7232336823413299,0.49069264092208476,0.9398661887779614,0.18010581120526445,1.7812604127985523,0.4389748650673814,0.8209917796899465,-0.06114232498262488,1.6653316571826953,0.6304774504539727,0.13720171419587146,2.178392860540198,-0.05305842460296617,2.8822608794715605,1.7822016808613095,0.14807634426154462,0.12001715739897725,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.051999999999995,4.922547364703125,282.0411884507347,5.126498096182689,0.7239680747526288,0.49084040086466374,0.9454367583638394,0.18510123762967914,1.7863654473627872,0.4383271089227134,0.8265609496728674,-0.0597571833406425,1.671633787836949,0.6432560683205928,0.13396760925678564,2.200805973774224,-0.05773802659557248,3.013970730181099,1.7852156515914905,0.14850388020052002,0.12017346825666259,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0529999999999948,4.927629117823329,282.3323514570498,5.081753120203862,0.7247045380073626,0.49097722430315716,0.9510081182315082,0.19009966568652528,1.791420361165349,0.4376551550951369,0.8321464755014629,-0.05829179218090598,1.6778973903207786,0.6560523827380393,0.1306376890022385,2.2215401618752013,-0.0625603975667417,3.152415129061655,1.7883680667205522,0.14890990213730876,0.12031698787929582,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0539999999999947,4.932665574596552,282.62091917385555,5.0364567732221674,0.7254431638500854,0.49110313253994964,0.9565798174558306,0.19510068404660025,1.7964248953136148,0.43695953388672315,0.8377478906864066,-0.056743959970880206,1.6841219048605078,0.6688705399634332,0.1272282538245726,2.240846530327758,-0.06744544683754583,3.2960170125320736,1.7916640837330842,0.14929375398294648,0.12044771647368038,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0549999999999946,4.937656353692173,282.90686975251674,4.990779095620878,0.7261840260536991,0.49121814823971266,0.9621514048559469,0.2001038808648912,1.8013787970333874,0.43624076749117235,0.8433646812557013,-0.05511227728818018,1.690306579645922,0.6817103852126447,0.12375210470664655,2.2589119663525596,-0.0723339862170782,3.4435644948138777,1.795107648227898,0.14965491887033774,0.12056567896418306,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0559999999999945,4.942601202222346,283.19018870362714,4.944848530173464,0.7269271855191007,0.491322295443556,0.9677224294006863,0.2051088441434195,1.806281820056196,0.43549938175806685,0.8489962977538701,-0.0533959044690547,1.696450536491508,0.6945685586340007,0.12021936759091645,2.275874677775992,-0.07718255298007648,3.5941293158184817,1.7987017775437164,0.1499929883119006,0.12067091829696872,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0569999999999944,4.947499964012745,283.470867079057,4.898761790398254,0.7276726940724796,0.4914155995777235,0.9732924405355723,0.21011516202447758,1.8111337249190727,0.4347359144206753,0.8546421643597277,-0.051594412683653404,1.7025528192485606,0.7074393248176643,0.11663812818326491,2.2918361011102255,-0.08195948484153348,3.747000453705782,1.802448777997422,0.1503076385261694,0.12076349032156505,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0579999999999943,4.952352555467759,283.74890008913053,4.85259145501466,0.7284205972763481,0.4914980874581907,0.9788609884496277,0.215122423030407,1.8159342791975566,0.43395092069842633,0.8603016857992232,-0.049707665581430076,1.7086124292597644,0.7203151978534716,0.1130149197274779,2.3068700000603455,-0.08664195192056567,3.901631301396714,1.8063504092988187,0.15059861232234778,0.1208434598562985,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0589999999999942,4.9571589472719175,284.02428605419504,4.80639180415838,0.7291709364953257,0.4915697872921777,0.9844276242960921,0.2201302162624359,1.82068325768782,0.433144976962507,0.8659742525744155,-0.04773573165162473,1.7146283511100753,0.7331874103873037,0.10935509706961177,2.321029397993994,-0.09121371796021194,4.057598312733542,1.8104080076115523,0.15086570528036672,0.1209108976391377,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.059999999999994,4.961919150570069,284.2970256128034,4.760203298151456,0.7299237504000728,0.4916307286773291,0.9899919003779571,0.22513813156825968,1.825380442550056,0.43231868298183207,0.871659244909099,-0.04567881976762075,1.7205995711342001,0.7460462643320902,0.10566312299695113,2.3343518462377744,-0.095663455662379,4.214569018718731,1.814622576630271,0.15110875524041428,0.12096587793950192,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.060999999999994,4.966718321500391,284.5719978522727,4.7991709303212975,0.7306688013486651,0.4916809425991165,0.9955533703067373,0.2301457596858442,1.8300256234223864,0.43148206750852036,0.8773359851321287,-0.04389485187953839,1.726442581196795,0.7588813923078206,0.10194278703970028,2.3468634177338528,-0.0999834819431058,3.5463352882885397,1.8181689119185596,0.15132763433431737,0.12100847666356575,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0619999999999938,4.971534424233738,284.84794021259495,4.816102733346998,0.7314085465885125,0.4917204625279856,1.0011117681307902,0.23515285364201421,1.8346187446228401,0.4306329584144056,0.883009357062345,-0.042293281028743794,1.7321828028484503,0.769707044856994,0.10240978538066514,2.433683477599055,-0.0868403782585041,3.326677048431545,1.821495588966991,0.15156778908871915,0.12104710437962832,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
1.0629999999999937,4.976350712364334,285.12389319539705,4.816288130595352,0.7321448433653549,0.4917493217528902,1.0066667844374924,0.2401591272865618,1.8391597151476309,0.4297697876696503,0.8886829159996535,-0.04080569483792936,1.7378389775836247,0.7809854522077977,0.10189988770821934,2.5042099129941358,-0.07827520733925297,3.1865010595203325,1.8246820900265113,0.15181843299309528,0.12107989621549703,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
