time_s,phase_rad,phase_deg,crossing_count,any_crossing,core_crossing_count,any_core_crossing,minimum_estimated_clearance_m,foot_endpoint_distance_m,self_contact_pair_count,any_self_contact,minimum_self_contact_distance_m,front_thigh__rear_thigh_crossing,front_thigh__rear_thigh_core_crossing,front_thigh__rear_thigh_centerline_distance_m,front_thigh__rear_thigh_estimated_clearance_m,front_thigh__rear_shank_crossing,front_thigh__rear_shank_core_crossing,front_thigh__rear_shank_centerline_distance_m,front_thigh__rear_shank_estimated_clearance_m,front_shank__rear_thigh_crossing,front_shank__rear_thigh_core_crossing,front_shank__rear_thigh_centerline_distance_m,front_shank__rear_thigh_estimated_clearance_m,front_shank__rear_shank_crossing,front_shank__rear_shank_core_crossing,front_shank__rear_shank_centerline_distance_m,front_shank__rear_shank_estimated_clearance_m
1.2109999999999774,5.555578357047277,318.3111926130329,0.0,0.0,0.0,0.0,0.048484112438008216,0.16333014677589489,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.07048411243800821,0.048484112438008216,0.0,0.0,0.17154865353872437,0.14954865353872435,0.0,0.0,0.11407940600693642,0.09407940600693643
1.2119999999999773,5.557071494247745,318.3967430728537,0.0,0.0,0.0,0.0,0.04897563546696069,0.1626627274077953,0.0,0.0,0.0,0.0,0.0,0.1499999999999999,0.1259999999999999,0.0,0.0,0.07097563546696069,0.04897563546696069,0.0,0.0,0.17138048291969796,0.14938048291969794,0.0,0.0,0.11412266781892046,0.09412266781892047
1.2129999999999772,5.558546155508264,318.4812349392929,0.0,0.0,0.0,0.0,0.04946251810703187,0.16199395057748212,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.07146251810703187,0.04946251810703187,0.0,0.0,0.17121201471106534,0.14921201471106532,0.0,0.0,0.11415599465165378,0.0941559946516538
1.213999999999977,5.560000815097047,318.5645807943584,0.0,0.0,0.0,0.0,0.04994720301722814,0.1613219046715612,0.0,0.0,0.0,0.0,0.0,0.14999999999999994,0.12599999999999992,0.0,0.0,0.07194720301722814,0.04994720301722814,0.0,0.0,0.171045762068557,0.149045762068557,0.0,0.0,0.11417991026033575,0.09417991026033576
1.214999999999977,5.561434146521701,318.64670463563453,0.0,0.0,0.0,0.0,0.05043147146502835,0.16064522204416112,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.07243147146502835,0.05043147146502835,0.0,0.0,0.1708835387641869,0.1488835387641869,0.0,0.0,0.11419478752312831,0.09419478752312832
1.2159999999999769,5.562845074056395,318.7275448285713,0.0,0.0,0.0,0.0,0.05091662194268482,0.15996293580839047,0.0,0.0,0.0,0.0,0.0,0.15000000000000008,0.12600000000000006,0.0,0.0,0.07291662194268482,0.05091662194268482,0.0,0.0,0.1707266624642409,0.14872666246424088,0.0,0.0,0.11420089601562734,0.09420089601562735
1.2169999999999768,5.564232780183858,318.80705453287936,0.0,0.0,0.0,0.0,0.05140360015820531,0.15927437484054874,0.0,0.0,0.0,0.0,0.0,0.14999999999999988,0.12599999999999986,0.0,0.0,0.07340360015820531,0.05140360015820531,0.0,0.0,0.17057609819611766,0.14857609819611764,0.0,0.0,0.1141984351514105,0.0941984351514105
1.2179999999999767,5.56559668921763,318.88520076415426,0.0,0.0,0.0,0.0,0.051893093858085944,0.15857908656599157,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.07389309385808594,0.051893093858085944,0.0,0.0,0.1704325597355478,0.14843255973554778,0.0,0.0,0.11418755722486196,0.09418755722486197
1.2189999999999765,5.566936439617994,318.96196280769607,0.0,0.0,0.0,0.0,0.052385602135998445,0.15787678004087172,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.07438560213599844,0.052385602135998445,0.0,0.0,0.1702965813523522,0.14829658135235219,0.0,0.0,0.11416838340286514,0.09416838340286515
1.2199999999999764,5.568251852465708,319.0373304121874,0.0,0.0,0.0,0.0,0.05288148617974112,0.15716728391916857,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.07488148617974112,0.05288148617974112,0.0,0.0,0.17016856864849428,0.14816856864849426,0.0,0.0,0.11414101479982293,0.09414101479982294
