phase_rad,phase_deg,root_x_m,root_z_m,circle_center_x_m,circle_center_z_m,contact_x_m,contact_z_m,com_x_m,com_z_m,com_offset_x_m,com_offset_z_m,com_offset_radius_m,potential_energy_J,potential_from_min_J,gravity_torque_Nm,inertia_about_contact_kg_m2
4.869468613064179,279.0,0.6165207824936708,0.1636961389593025,0.71847851062282,0.14754762125280596,0.71847851062282,0.0,0.6483794345379105,0.17067524373969892,-0.0700990760849095,0.023127622486892957,0.0738157665397723,5.307607527244036,3.0147164289345296,-2.1799200383656907,0.14502889529026325
4.886921905584122,280.0,0.6193933334382287,0.16547308717257064,0.721053702417167,0.14754762125280602,0.721053702417167,0.0,0.6513689354286469,0.1718951188574849,-0.06968476698852011,0.024347497604678886,0.07381576653977243,5.345542837694409,3.0526517393849026,-2.167035978378902,0.14617002980982277
4.904375198104066,281.0,0.6222968511159838,0.16724457511527183,0.7236288942115141,0.14754762125280602,0.7236288942115141,0.0,0.6543796629744598,0.17310757749164105,-0.06924923123705429,0.02555995623883503,0.07381576653977236,5.383247512561807,3.090356414252301,-2.1534918182405436,0.14730422656554035
4.9218284906240095,282.0,0.6252312355156913,0.16901006317501774,0.7262040860058612,0.147547621252806,0.7262040860058612,0.0,0.6574114845069398,0.17431225031552192,-0.06879260149892141,0.026764629062715928,0.0738157665397724,5.420710066637007,3.1278189683275004,-2.139291683633009,0.148431140070097
4.939281783143953,283.0,0.6281963772238038,0.1707690135670428,0.7287792778002081,0.147547621252806,0.7287792778002081,0.0,0.6604642609322451,0.1755087703741155,-0.06831501686796304,0.02796114912130951,0.0738157665397724,5.457919088463132,3.165027990153626,-2.124439900054855,0.14955042705472266
4.956735075663896,284.0,0.6311921574578004,0.17252089049801828,0.7313544695945551,0.147547621252806,0.7313544695945551,0.0,0.6635378467734707,0.17669677319582106,-0.06781662282108436,0.029149151943015067,0.07381576653977251,5.494863243811686,3.2019721455021797,-2.1089409915032356,0.15066174657375897
4.974188368183839,285.0,0.6342184481023682,0.17426516032926015,0.7339296613889021,0.147547621252806,0.7339296613889021,0.0,0.6666320902149623,0.17787589690347053,-0.06729757117393986,0.030328275650664538,0.07381576653977247,5.531531279135057,3.2386401808255503,-2.09279967909583,0.15176476010851478
4.991641660703783,286.0,0.6372751117484272,0.17600129173928084,0.7365048531832492,0.147547621252806,0.7365048531832492,0.0,0.6697468331485599,0.1790457823245603,-0.06675802003468934,0.03149816107175432,0.07381576653977226,5.56791202499448,3.2750209266849737,-2.076020879632759,0.1528591316703824
5.009094953223726,287.0,0.6403620017349873,0.17772875588563433,0.7390800449775963,0.147547621252806,0.7390800449775963,0.0,0.672881911221759,0.180206073100658,-0.06619813375583727,0.032658451847852016,0.07381576653977247,5.603994399462334,3.3111033011528272,-2.058609704098901,0.15394452790318255
5.026548245743669,288.0,0.6434789621938222,0.17944702656600747,0.7416552367719432,0.14754762125280602,0.7416552367719432,0.0,0.676037153887776,0.1813564157959533,-0.06561808288416726,0.03380879454314728,0.07381576653977244,5.639767411497818,3.3468763131883117,-2.0405714561069686,0.15502061818470836
5.044001538263612,289.0,0.6466258280969485,0.1811555803785057,0.7442304285662902,0.14754762125280596,0.7442304285662902,0.0,0.6792123844574962,0.18249646000491762,-0.06501804410879397,0.03494883875211166,0.07381576653977238,5.675220164294928,3.382329065985422,-2.021911630282043,0.15608707472743555
5.061454830783556,290.0,0.6498024253068949,0.18285389688108677,0.7468056203606374,0.147547621252806,0.7468056203606374,0.0,0.6824074201532959,0.18362585845904117,-0.06439820020734144,0.03607823720623518,0.07381576653977254,5.710341858601725,3.417450760292219,-2.002635910587842,0.1571435726783706
5.078908123303499,291.0,0.6530085706297456,0.18454145875009179,0.7493808121549843,0.147547621252806,0.7493808121549843,0.0,0.6856220721647183,0.18474426713261388,-0.06375873999026604,0.037196645879807894,0.07381576653977238,5.745121796009888,3.452230697700382,-1.9827501685952968,0.15818979021800275
5.096361415823442,292.0,0.6562440718709439,0.18621775193782775,0.7519560039493314,0.147547621252806,0.7519560039493314,0.0,0.6888561457059864,0.18585134534751951,-0.06309985824334496,0.038303724094713526,0.07381576653977229,5.779549382213559,3.4866582839040525,-1.962260461694069,0.1592254086583346
5.113814708343385,293.0,0.6595087278938354,0.18788226582915113,0.7545311957436783,0.147547621252806,0.7545311957436783,0.0,0.6921094400753373,0.18694675587700949,-0.06242175566834107,0.0393991346242035,0.0738157665397724,5.813614130236479,3.5207230319269724,-1.9411730312473705,0.16025011253995697
5.1312680008633285,294.0,0.6628023286809374,0.18953449339700607,0.7571063875380254,0.147547621252806,0.7571063875380254,0.0,0.695381748716158,0.18803016504842493,-0.061724638821867406,0.04048254379561894,0.07381576653977243,5.847305663626405,3.5544145653168986,-1.9194943006907865,0.16126358972814112
5.1487212933832724,295.0,0.6661246553979112,0.19117393135687,0.7596815793323725,0.14754762125280602,0.7596815793323725,0.0,0.6986728592799039,0.18910124284483704,-0.0610087200524686,0.04155362159203102,0.07381576653977245,5.88061371961589,3.5877226213063835,-1.8972308735756533,0.16226553150791762
5.1661745859032155,296.0,0.6694754804602215,0.19280008032005858,0.7622567711267194,0.147547621252806,0.7622567711267194,0.0,0.7019825536907823,0.19015966300557324,-0.06027421743593708,0.042612041752767255,0.07381576653977252,5.913528152248416,3.6206370539389097,-1.874389531557541,0.16325563267811438
5.183627878423159,297.0,0.6728545676024617,0.19441244494584486,0.7648319629210665,0.14754762125280596,0.7648319629210665,0.0,0.7053106082121815,0.19120510312559932,-0.05952135470888498,0.04365748187279336,0.07381576653977243,5.946038935468952,3.6531478371594455,-1.8509772323304927,0.1642335916443235
5.201081170943102,298.0,0.6762616719503207,0.1960105340923445,0.7674071547154134,0.14754762125280596,0.7674071547154134,0.0,0.708656793514821,0.19223724475372747,-0.058750361200592405,0.04468962350092151,0.07381576653977244,5.978136166177992,3.685245067868486,-1.8270011075076629,0.16519911051077027
5.218534463463046,299.0,0.6796965400951763,0.19759386096612255,0.7699823465097606,0.147547621252806,0.7699823465097606,0.0,0.7120208747466101,0.19325577348961928,-0.057961471763150474,0.04570815223681329,0.07381576653977245,6.009810067248135,3.7169189689386286,-1.802468460448925,0.16615189517105491
5.235987755982989,300.0,0.6831589101712838,0.199161943270475,0.7725575383041076,0.147547621252806,0.7725575383041076,0.0,0.7154026116041834,0.19426037907955482,-0.05715492669992417,0.04671275782674883,0.07381576653977244,6.041050990502273,3.748159892192767,-1.7773867640362322,0.16709165539773985
5.253441048502932,301.0,0.6866485119355448,0.20071430335234172,0.7751327300984546,0.147547621252806,0.7751327300984546,0.0,0.7188017584061018,0.1952507555109397,-0.056330971692352794,0.04770313425813372,0.0738157665397724,6.071849419652551,3.778958321343045,-1.7517636583972798,0.16801810493075642
5.270894341022875,302.0,0.6901650668498238,0.2022504683478037,0.7777079218928017,0.14754762125280596,0.7777079218928017,0.0,0.7222180641676881,0.19622660110551887,-0.05548985772511361,0.04867897985271291,0.07381576653977238,6.102195973199096,3.8093048748895892,-1.725606948578266,0.1689309615646023
