time_s,phase_rad,phase_deg,pitch_rate_rad_s,root_x_m,front_hip_target_rad,front_knee_target_rad,rear_hip_target_rad,rear_knee_target_rad,front_hip_position_rad,front_knee_position_rad,rear_hip_position_rad,rear_knee_position_rad,front_hip_torque_Nm,front_knee_torque_Nm,rear_hip_torque_Nm,rear_knee_torque_Nm,actuator_power_W,actuator_net_work_J,foot_gap_m,roundness_peak_to_peak_m,ground_contact_count,airborne,self_contact_pair_count,forbidden_contact_pair_count,allowed_foot_penetration_m,forbidden_penetration_m,leg_crossing
0.0,0.0,0.0,0.0,0.0,0.3141592653589793,1.056503219777376,0.3141592653589793,1.056503219777376,0.3141592654,1.05650322,0.3141592654,1.05650322,0.0,0.0,0.0,0.0,0.0,0.0,0.03989999997155766,0.014431494500149106,0.0,1.0,1.0,0.0,2.8442338761980324e-11,-0.0,0.0
0.001,-3.75523008244727e-14,-2.1515883482479272e-12,-3.7552300824472693e-11,-2.2519208021837863e-17,0.3141592653589793,1.056503219777376,0.3141592653589793,1.056503219777376,0.31415926540878825,1.0565032199896556,0.3141592654088486,1.0565032199896591,-4.1020697949534224e-10,-2.2262387489035973e-09,-4.1020697949534224e-10,-2.2262387489035973e-09,3.881534835243577e-17,3.881534835243577e-20,0.03989999997155766,0.014431494500149106,0.0,1.0,1.0,0.0,2.8442338761980324e-11,-0.0,0.0
0.002,4.305819290755075e-06,0.0002467052727062793,0.004305819328307376,2.832240463857221e-08,0.31415932991347834,1.0565215680784583,0.31417890881051264,1.0565133499696324,0.3142097606172785,1.0566015498435473,0.31419807979604936,1.0565943776691387,6.43289254753654e-07,0.00018348295690451266,0.00019643224692122985,0.00010130186788437356,3.493317586308254e-05,3.493317586312136e-08,0.039899999978309536,0.014431494500178749,2.0,0.0,1.0,0.0,2.1690461926571203e-11,-0.0,0.0
0.003,1.2728493424025675e-05,0.0007292889527566933,0.008422674133270601,9.238229585519429e-08,0.31415945983592114,1.0565761080038762,0.3142374162795186,1.0565429888574218,0.31430843167204636,1.0567934509296562,0.31427380632586505,1.0567719919939411,-0.010602049511625466,-0.019920389175069886,-0.0073695126054578175,-0.01874542401306023,-0.008756383171682591,-8.721449995819472e-06,0.03990166795181675,0.014421779184326633,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.004,2.5102365967423044e-05,0.0014382596257261722,0.01237387254339737,2.0008479255081816e-07,0.3141595609566657,1.0566660872011668,0.3143341562072823,1.0565910225978952,0.3144531868121259,1.0570747127425646,0.3143847627865555,1.0570319537261001,-0.021222918107375754,-0.0396538545066889,-0.014541807148964914,-0.037332558920954995,-0.025543785627202786,-3.426523562302226e-05,0.039904981540727705,0.014402819385135518,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.005,4.1278256664881684e-05,0.002365069892555482,0.016175890697458634,3.598159955173074e-07,0.31415954101465704,1.0567907601464135,0.3144685007648295,1.056656355500523,0.3146421190459121,1.0574415616670054,0.3145294503608701,1.057370628326818,-0.03188748599060087,-0.05909188854321279,-0.021353912355360105,-0.055748328687561965,-0.04967255845305947,-8.393779407608174e-05,0.03990990649954767,0.014375030977720082,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.006,6.111825243468585e-05,0.003501817915722667,0.01983999576980416,5.804290631092324e-07,0.3141593096399789,1.0569493881545882,0.3146398258972214,1.0567379098993679,0.31487347064107446,1.0578905725879695,0.314706522971182,1.0577847627403383,-0.042614540816572344,-0.07829152001232842,-0.02783375949939737,-0.07406210441809691,-0.08061295212606412,-0.00016455074620214585,0.03991640169037124,0.014338785384422903,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.007,8.449175991439531e-05,0.004841021246727481,0.02337350747970946,8.712265105095754e-07,0.3141587783364614,1.0571412393880601,0.31484751136576766,1.056834626024823,0.31514560391627977,1.0584185986524435,0.3149147617510656,1.0582714111280185,-0.05341724207860521,-0.09729551619192023,-0.034004638116531094,-0.09232824985921084,-0.11792365582815886,-0.0002824744020303047,0.03992442230988171,0.014294418044038887,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.008,0.00011127254050893041,0.006375446946860198,0.026780780594535085,1.241939638924487e-06,0.31415786046434463,1.0573655888633124,0.3150909407882021,1.0569454618748357,0.31545697739796663,1.0590227154803793,0.315153053871047,1.0588278756626124,-0.06430408956041056,-0.11613531078612915,-0.03988596560534896,-0.11058917006784519,-0.1612253461711164,-0.00044369974820142116,0.03993392192708219,0.01424223523601903,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.009000000000000001,0.0001413365115593923,0.008097985603455152,0.030063971050461887,1.702705842073717e-06,0.3141564712230013,1.0576217184559187,0.3153695016768722,1.0570693930856667,0.3158061264994628,1.0597001768948144,0.31542037503180287,1.059451659309859,-0.07527975808702347,-0.13483333583175927,-0.04549394593802081,-0.12887773268824887,-0.2101815588832086,-0.0006538813070846298,0.03994485373246562,0.014182519575004882,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.010000000000000002,0.0001745601451539245,0.010001559588510905,0.03322363359453222,2.264044402609928e-06,0.3141545276337228,1.0579089169038434,0.31568258547500255,1.057205412802254,0.31619164798060473,1.0604483798455275,0.3157157750251844,1.0601404281633602,-0.08634580895663646,-0.1534048827967407,-0.05084212771918706,-0.1472191945253929,-0.2644849101400221,-0.0009183662172246519,0.03995717127111071,0.014115534430752696,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.011000000000000003,0.00021081933298661322,0.012079058019896075,0.03625918783268873,2.936831277818317e-06,0.3141519485225757,1.0582264798091354,0.3160295875910936,1.05735253154827,0.31661218754550935,1.061264836675935,0.31603836584694045,1.060891981400557,-0.09750129080866943,-0.17185959050652322,-0.05594187301721476,-0.16563273685111923,-0.3238472413078294,-0.0012422134585324813,0.039970828843645397,0.014041527479844051,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.012000000000000004,0.000249988614220353,0.014323292521150341,0.03916928123373975,3.7322732794190704e-06,0.3141486545033343,1.058573709638087,0.3164099074315212,1.057509777095951,0.3170664300294009,1.0621471532581555,0.3163873119219144,1.0617042273232167,-0.10874324340266961,-0.1902026364599685,-0.060802748505410786,-0.18413269048544123,-0.3879926486340398,-0.0016302061071665212,0.03998578169820459,0.013960733556226457,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.013000000000000005,0.0002919406855022631,0.016726969147435777,0.04195207128191009,4.661881973954183e-06,0.3141445679604966,1.0589499157199254,0.3168229484313989,1.057676194335799,0.31755309170986507,1.0630930118182995,0.3167618220713335,1.0625751642586094,-0.12006711746734933,-0.20843569182638078,-0.06543284989994591,-0.20272951440608544,-0.4566526368921219,-0.0020868587440586433,0.04000198609494795,0.01387337693575652,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.014000000000000005,0.0003365461295914673,0.01928267283705394,0.04460544408920417,5.737447565695418e-06,0.3141396130323905,1.0593544142441118,0.31726811808376804,1.0578508451462318,0.3180709143525862,1.0641001575099776,0.3171611429121799,1.0635028653454506,-0.1314671228675861,-0.2265576877707005,-0.06983906975948395,-0.2214305782023036,-0.5295628362674645,-0.0026164215803261078,0.0400193992964879,0.01377967316410364,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.015000000000000006,0.00038367331260145195,0.0219828615238667,0.04712718300998464,6.971012971096401e-06,0.3141337155943754,1.0597865282563128,0.3177448279671748,1.058032808263269,0.31861866066647543,1.0651663879817712,0.31758455343073155,1.0644854664255274,-0.1429365161263414,-0.24456543087223537,-0.07402731761932202,-0.24024078819006434,-0.6064608674659805,-0.0032228824477920884,0.04003797951853697,0.013679830516455133,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.016000000000000007,0.00043318841047868385,0.02481986765440927,0.04951509787723193,8.374848250610738e-06,0.3141268032421453,1.0602455876531058,0.31825249377169357,1.0582211791503284,0.31919511089865077,1.0662895453341348,0.3180313605167824,1.0655211564185187,-0.15446783702114786,-0.2624540976454046,-0.07800270030071221,-0.2591630887673624,-0.6870850467573336,-0.003909967494549422,0.04005768586235289,0.013574051160529843,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.017000000000000008,0.0004849555336832099,0.02778590533156236,0.051767123204526026,9.961425528543164e-06,0.31411880527513825,1.0607309291754854,0.3187905353234535,1.0584150698682013,0.3197990603468112,1.0674675099807622,0.318500895282549,1.0666081696822531,-0.1660531026701908,-0.2802176320591876,-0.08176966914345574,-0.278198864101423,-0.7711737013325499,-0.004681141195881972,0.040078478242119776,0.013462532080691814,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.01800000000000001,0.0005388369256039852,0.030873081682913077,0.05388139192077523,1.1743394503067977e-05,0.3141096526800562,1.061241896401221,0.3193583766077195,1.0586136089452682,0.3204293176061147,1.06869819602512,0.3189925100216895,1.0677447799601358,-0.17768396629964212,-0.2978490651208965,-0.0853321399016127,-0.29734826011673476,-0.858464923648747,-0.005539606119530719,0.04010031731488986,0.013345465809861179,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.01900000000000001,0.0005946932154173405,0.03407341134847791,0.05585628981335539,1.3733558625435307e-05,0.3140992781144985,1.0617778397361208,0.3199554457905796,1.0588159412480085,0.3210847034006993,1.069979547839455,0.3195055756900119,1.0689292955969028,-0.18935184677686046,-0.3153407717615657,-0.08869359013920386,-0.3166104426978027,-0.948696636826256,-0.006488302756356976,0.04012316441715372,0.013223041006939912,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.02000000000000001,0.0006523837101807179,0.03737883321644101,0.05769049476337744,1.594485200868643e-05,0.31408761589071255,1.0623381164042538,0.32058117523928487,1.0590212278518538,0.32176404987741,1.0713095375950314,0.3200394798111076,1.0701600557673432,-0.20104803401678506,-0.3326846772189693,-0.09185713817175234,-0.33598380480387213,-1.0416068755850827,-0.007529909631942059,0.040146981509877645,0.01309544291021253,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.02100000000000001,0.0007117667141790888,0.04078122872035615,0.05938300399837088,1.839031711108138e-05,0.31407460195946246,1.0629220904371675,0.3212350015412862,1.0592286459124194,0.3224662002619598,1.0726861635416844,0.3205936247280085,1.0714354275133986,-0.212763774521616,-0.3498724226939629,-0.09482560691735076,-0.35546613263734095,-1.136934211508041,-0.0086668438434501,0.04017173113247628,0.012962853691313614,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.022000000000000013,0.0007726998660906572,0.04427244115731853,0.06093315191156844,2.1083083227222865e-05,0.31406017389401875,1.0635291326621499,0.32191636552200875,1.0594373885371513,0.32319000879642185,1.0741074488744045,0.32116742613664406,1.072753803425682,-0.22449034058938544,-0.36689549812596134,-0.09760157544018044,-0.37505473897354236,-1.2344182696733874,-0.009901262113123487,0.0401973763654015,0.012825452729604642,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.023000000000000013,0.0008350404865545141,0.04784429560212443,0.062340620463856966,2.403634580998085e-05,0.3140442708742685,1.064158620689566,0.32262471226140294,1.0596466646574116,0.32393434089227746,1.0755714410565644,0.3217603118489014,1.0741135998380096,-0.23621908611394282,-0.3837453483923756,-0.10018742047952589,-0.39474657013938597,-1.3338002974393464,-0.011235062410562834,0.04022388080059877,0.012683416822979104,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.024000000000000014,0.0008986459303181368,0.05148861908383671,0.06360544376362258,2.726334663832808e-05,0.31402683367094714,1.064809938899306,0.3233594911093063,1.0598556989010222,0.3246980734458041,1.0770762114950614,0.3223717207429234,1.0755132554296112,-0.24794149138443,-0.40041345800456796,-0.10258534984742296,-0.4145382918353864,-1.4348237565152695,-0.012669886167078103,0.04025120851889064,0.012536920348013986,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
