time_s,phase_rad,phase_deg,pitch_rate_rad_s,root_x_m,root_z_m,circle_center_x_m,circle_center_z_m,com_x_m,com_z_m,potential_energy_J,kinetic_energy_J,total_energy_J,energy_change_J,ground_contact_count,normal_force_sum_N,normal_force_max_N,tangential_force_sum_N,contact_slip_weighted_m_s,contact_slip_max_m_s,nominal_circle_slip_m_s,joint_error_max_rad,front_hip_error_rad,front_knee_error_rad,rear_hip_error_rad,rear_knee_error_rad,front_hip_torque_Nm,front_knee_torque_Nm,rear_hip_torque_Nm,rear_knee_torque_Nm,actuator_power_W,saturated_actuator_count,joint_damping_power_W,foot_gap_m,roundness_rms_m,roundness_peak_to_peak_m,airborne
0.9280000000000007,1.5513219553555022,88.8842007078526,7.854711128596943,0.34489398797677123,0.1311227080123852,0.23982912040685556,0.12862030508258804,0.31248269147232394,0.12171229322044445,3.7849723808814164,2.414758112644472,6.199730493525888,-0.6542529228162284,0.0,0.0,0.0,0.0,0.0,0.0,-0.22467823272515408,0.18596729992284208,-0.18596729992284208,-0.012645963495276913,-0.06175698872045504,-0.0036608020364408134,1.5089609586702826,0.08435560482785753,0.5462493475440877,0.03872002998279456,3.7745283630303033,0.0,-0.11327032079451521,0.05679581563604776,0.004424958378893282,0.018611889088889083,1.0
0.9300000000000007,1.5672254745073826,89.79540523466082,7.9517595759401845,0.3467895008553991,0.1299820800802892,0.24168491811341253,0.12911252212176094,0.31422486052573506,0.12099629178006317,3.7627063828888714,2.442110269781575,6.204816652670447,-0.64916676367167,2.0,30.74496077381789,15.372480386909714,0.8560930226573245,0.028584028007468332,0.02858402800746833,-0.22843789647141022,0.18156072531679238,-0.18156072531679238,-0.012067191400005894,-0.060780989668602514,-0.0036629393307152647,1.399624710395488,0.05708377150317823,0.5171548906748815,0.0364299190606161,3.3526270111847225,0.0,-0.103527278070952,0.05558020109942464,0.004313394089567253,0.018145151874751436,0.0
0.9320000000000007,1.5832946659502898,90.71610208452714,8.034595721453618,0.3486804110009471,0.12882536676774542,0.24356151495286227,0.12961346662396397,0.31596606201243116,0.12027987917477469,3.7404275986133917,2.470624618108756,6.211052216722148,-0.6429311996199685,2.0,25.322903766027515,12.661451883015866,0.17361738743456798,0.020336138190476555,0.020336138190476555,-0.2296645557658581,0.1772135955369789,-0.1772135955369789,-0.011550442281524242,-0.059790770001569016,-0.0036667586433638544,1.3749497929731604,0.06279470011377875,0.5102099919109802,0.03684311837543319,3.257306774815173,0.0,-0.10072558275060921,0.054404125449495806,0.0042066406874417366,0.017699099776744165,0.0
0.9340000000000007,1.599512608676034,91.64532175509717,8.108971362872195,0.35056617617142954,0.1276491377241129,0.24545982945552924,0.13011551978203104,0.31770713237446957,0.11955620562518696,3.7179230156703773,2.4998091472930217,6.217732162963399,-0.6362512533787177,2.0,21.33517834054504,10.66758917027252,0.1401056186847137,0.015698806801833123,0.015698806801833123,-0.22954238251009917,0.17284037162485194,-0.17284037162485194,-0.011063016325358443,-0.05875822935139824,-0.0036710098951486803,1.3374229777986486,0.06382950660789533,0.4988857337225472,0.037049513339328044,3.197462299238067,0.0,-0.10214414857870005,0.05323252557598569,0.00410156642165527,0.01726009360009062,0.0
0.9360000000000007,1.6158682236397637,92.5824294638599,8.177807481864798,0.35244608437757097,0.12645069823077537,0.24738009166363154,0.13061307316944445,0.3194480983461686,0.11882023409490494,3.6950359938131263,2.5294981844427813,6.224534178255908,-0.6294492380862087,2.0,18.411488637416902,9.205744318708735,0.3679469437460995,0.013148380929031006,0.013148380929031006,-0.22862584607506764,0.168388835460979,-0.168388835460979,-0.010585956529902463,-0.057664328373258134,-0.0036754642922443015,1.291081325446031,0.06188756327783196,0.4843282289071089,0.03713521977080525,3.153230493664939,0.0,-0.10620199729169298,0.052042704471817795,0.0039961993622385245,0.016819544933451336,0.0
0.9380000000000007,1.6322708580797023,93.5222311901643,8.201317219969352,0.3543518052694854,0.1253212666302731,0.24932227584337363,0.131101833874544,0.32118866323249556,0.11806827179014501,3.6716516956483933,2.5351850959849695,6.206836791633362,-0.6471466247087543,4.0,94.43685975664536,47.21842987832371,24.1710589917572,0.011399957528474615,0.011777017429535921,-0.20521216994987457,0.16466115265837783,-0.16466115265837783,-0.010479553999943159,-0.05690239094302035,-0.0037632366491904268,1.2387347386327026,0.05815358139424376,0.46725318632877855,0.03720007827282146,2.488275211942749,0.0,-0.07247596604715743,0.05082024085807996,0.0038893646331416374,0.016372325103505198,0.0
0.9400000000000007,1.6487634250708165,94.46718567209193,8.246283495557135,0.35627150948564074,0.12422897987314399,0.25131815642661237,0.1316632028880772,0.32295980779367056,0.11739626415822865,3.650753803913348,2.5527675349510384,6.203521338864386,-0.650462077477731,2.0,66.97439703861473,33.487198519307476,15.280746845296079,0.01032143242529647,0.01032143242529647,-0.19056492746668408,0.16129663701695302,-0.16129663701695302,-0.010564823387203548,-0.05633310095553812,-0.003888471795052917,1.2738432467338687,0.09415528264432815,0.49283016681663216,0.04640959782735088,2.276294065922831,0.0,-0.05833505650701408,0.04979543270288313,0.00379997673739024,0.016004072654412893,0.0
0.9420000000000007,1.6653713170484814,95.41874778902131,8.30394598883242,0.3581968239932262,0.12315201587283782,0.2533564632138459,0.13226926595318209,0.3247503012523514,0.11676955239940513,3.6312645096509817,2.574728808002259,6.20599331765324,-0.6479900986888767,2.0,48.23748178474069,24.118740892370344,9.025047113755848,0.009924480015775741,0.009924480015775741,-0.1816208616980861,0.15805811799618294,-0.15805811799618294,-0.010725693883222975,-0.05585791706190679,-0.004022256408985347,1.2765148064372547,0.11417516823890494,0.5064020112173626,0.05140822817760338,2.1747032572336544,0.0,-0.05378791410035414,0.04887470599207952,0.0037192047251210767,0.015675068175396933,0.0
0.9440000000000007,1.6821079041805442,96.37768359514146,8.368293566031383,0.3601218743984992,0.1220754562990005,0.2554294965803071,0.13290031653399972,0.3265522377240197,0.11616448900692578,3.6124484297906765,2.5981919611532693,6.210640390943945,-0.6433430253981713,2.0,35.485893507483446,17.742946753741883,4.674551238288635,0.009862272348106785,0.009862272348106785,-0.1762388121920866,0.1547929978909346,-0.1547929978909346,-0.010889056627066074,-0.0554068280765499,-0.004147273011423591,1.2567292782950288,0.12334398407499769,0.5110607816661399,0.0536010211239315,2.1535275468248387,0.0,-0.05453403555684213,0.04799486547182614,0.003641338041509799,0.01535946983903444,0.0
0.9460000000000007,1.698978392597434,97.3442913797536,8.435244208444875,0.36204260060644755,0.12098917660474245,0.25753208556633034,0.13354228571019916,0.3283601189746605,0.1155649797719873,3.5938050714553302,2.622207981446456,6.216013052901786,-0.6379703634403304,2.0,26.881833676313576,13.440916838156932,1.7120430822182904,0.009968354927118964,0.009968354927118964,-0.17292685091354287,0.15140717020910435,-0.15140717020910435,-0.011011361603329162,-0.05493015395515499,-0.004254158435462063,1.2214179687947184,0.1252268362957949,0.5089593826400134,0.0539743859988846,2.178516798000144,0.0,-0.058587151550730306,0.04711363485628565,0.003562768286962234,0.015040883618220063,0.0
0.9480000000000007,1.7159826794764137,98.31856525154882,8.502143439489846,0.36395622784244863,0.1198863415594636,0.25966085247770093,0.13418503199484183,0.3301702020166641,0.11496016449661813,3.5749967074664823,2.6465690321614495,6.221565739627932,-0.6324176767141845,2.0,21.119947247247573,10.559973623624055,0.26297891503468995,0.010161322126483546,0.010161322126483546,-0.17067967487602376,0.14784661183247755,-0.14784661183247755,-0.011069156125563806,-0.05439270726602696,-0.004338910890234526,1.1754889343182269,0.12234410930042117,0.5016341278222662,0.05323012239928282,2.2217081849920794,0.0,-0.06488474041206117,0.04620333840597095,0.003481325629863283,0.014709417654196033,0.0
0.9500000000000007,1.7331173777588271,99.30031114636117,8.567349141206702,0.3658608660952341,0.11876233544334854,0.26181365627930786,0.13482113395317294,0.33197999301692926,0.11434276964609698,3.555797147623431,2.671307420505103,6.227104568128533,-0.6268788482135834,2.0,17.27296877869547,8.636484389348535,1.5547408841025536,0.010399681163214143,0.010399681163214144,-0.16884637395299618,0.14408432351617,-0.14408432351617,-0.011052377238865763,-0.05376958372506335,-0.004401053555406431,1.1224102810723027,0.11647100911993391,0.49018240415767256,0.05186435002041634,2.263503273453253,0.0,-0.07273619782100345,0.04524643572833553,0.003395818812998641,0.01435961411692932,0.0
0.9520000000000007,1.750377182641307,100.28922512134656,8.629902441239924,0.3677552179052547,0.11761401667095922,0.26398917922639353,0.13544503198411842,0.33378786250282505,0.11370793816248292,3.536055348595446,2.6965027633182483,6.232558111913694,-0.6214253044284224,2.0,14.693933064115608,7.3469665320593265,2.385960149500519,0.010662026905741374,0.010662026905741376,-0.16702399367706722,0.1401111814398099,-0.1401111814398099,-0.010959653768525701,-0.05304315609050825,-0.004442356459845476,1.0646144039411531,0.10884587935968959,0.4753834835644817,0.050224797712072444,2.291607060258003,0.0,-0.08161929319527653,0.04423234012085552,0.0033057120464168276,0.01398898757698358,0.0
0.9540000000000007,1.7677557595349969,101.28494423129855,8.689288446844968,0.3696383719266226,0.11643920967411182,0.2661866302826771,0.1360524265191349,0.33559276352668815,0.11305241302419564,3.5156700245025294,2.7222199268572083,6.237889951359738,-0.616093464982379,2.0,12.940589247589633,6.470294623795568,2.914685655311895,0.010937931997696325,0.010937931997696423,-0.1649775184920126,0.1359296354085423,-0.1359296354085423,-0.010795066890366911,-0.0522009615437245,-0.004465961386608708,1.003797607172297,0.10032418629207385,0.457788797859779,0.04855385068318263,2.299169532069802,0.0,-0.09111132449635825,0.04315517734062895,0.003210899670742022,0.013597003786808282,0.0
0.9560000000000007,1.7852463063629602,102.28707874591679,8.745273413981627,0.37150966057362983,0.11523636500972519,0.2684055387275325,0.1366398639174707,0.3373940316195502,0.11237397915714936,3.4945722916352846,2.748497270811641,6.243069562446926,-0.610913853895191,2.0,11.716123928438734,5.858061964219618,3.2505838323069387,0.01122318237518183,0.011223182375181842,-0.16258299701247703,0.1315494361159208,-0.1315494361159208,-0.010565948812810921,-0.051234240019847443,-0.00447578990754649,0.9411417513688698,0.09149197672861753,0.43779016116907865,0.04702010218323949,2.283054966553659,0.0,-0.10086644020548022,0.042012233138242185,0.0031115510871141928,0.013184377259312569,0.0
0.9580000000000007,1.8027419498397736,103.28950527700378,8.747821738406707,0.37337236594544626,0.11399567866461763,0.27064561398958586,0.13720445678089027,0.3391912459763773,0.11167108888714712,3.4727140208858356,2.775082670445062,6.2477966913308975,-0.6061867250112192,0.0,0.0,0.0,0.0,0.0,0.0,-0.15178773230510134,0.12678321068892187,-0.12678321068892187,-0.010205259818192314,-0.05002874876613639,-0.004478709170464112,0.8774744323072627,0.08274767601333899,0.4156702482209753,0.045740746810063015,2.3565202231324522,0.0,-0.12150109528339975,0.04080289534648657,0.0030080055060991203,0.012752595184391119,1.0
0.9600000000000007,1.820233592025825,104.29170255101751,8.7458210930257,0.3752264334523143,0.11271697313525246,0.27290808237984,0.1377249997047145,0.34098844971652714,0.11092894267468095,3.4496349806144266,2.8027888909516734,6.2524238715661,-0.6015595447760171,0.0,0.0,0.0,0.0,0.0,0.0,-0.14052257635563015,0.12166997754680806,-0.12166997754680806,-0.009736125665871898,-0.04858858507167174,-0.004481157027312221,0.7912095645995327,0.0659836943608827,0.37973836270046757,0.04507901363723121,2.311684614486581,0.0,-0.14219658738670835,0.03946490434860935,0.0028963633475160115,0.012284694270821628,1.0
0.9620000000000007,1.8377126573185278,105.29317922212299,8.739532646351446,0.3770717979855191,0.11140009780444214,0.27519256202561543,0.13819985987834338,0.3427856493165914,0.11014753869014975,3.4253351139246706,2.831506551916349,6.256841665841019,-0.5971417505010974,0.0,0.0,0.0,0.0,0.0,0.0,-0.1288602032054491,0.11624793757644741,-0.11624793757644741,-0.009180524511543497,-0.04691900719135389,-0.004489061251896187,0.7053764616669067,0.05044783706751055,0.34186948168045683,0.04505635159875254,2.211514917432524,0.0,-0.16247381429046104,0.03800535304199172,0.0027776510913814457,0.011785320888628908,1.0
0.9640000000000007,1.8553938185808008,106.30623513934142,8.840580631136433,0.3789005803087856,0.11006411458273317,0.2774986015912159,0.1386275014484927,0.3445828501405287,0.10932687522189373,3.3998143675878856,2.8593810650535696,6.259195432641455,-0.5947879837006615,2.0,24.002299950101417,12.001149975052417,6.893615454047014,0.032151881419452286,0.032151881419452286,-0.133783400081408,0.11099372683243333,-0.11099372683243333,-0.008725474525644428,-0.04526447997254768,-0.004501376304823834,0.6202753791386177,0.036245125323427274,0.30223228429196114,0.04568103061818363,1.8875199407690149,0.0,-0.15275706505239428,0.0364315215883537,0.002652874761374418,0.011258971278193086,0.0
0.9660000000000007,1.8732249006474158,107.32788088590988,8.915541033307521,0.3807143368762831,0.10870463133016112,0.2798243349992922,0.139047740386756,0.34637148609221746,0.10849726385452424,3.3740153621688393,2.8883699950978614,6.262385357266701,-0.591598059075416,2.0,18.516908250048314,9.258454125024157,5.159584714901272,0.024157546474153593,0.024157546474153593,-0.13447527420749372,0.10581565494978751,-0.10581565494978751,-0.008332058260493103,-0.04356984094574651,-0.004521428402770811,0.5845161943331325,0.04174974230736517,0.2871920782550652,0.046245263981838036,1.7644257439766735,0.0,-0.14919704148661242,0.03488914232928701,0.002532397298609399,0.010750657782378908,0.0
0.9680000000000007,1.8910302303993856,108.34805113353646,8.902664875984867,0.3825187165150511,0.10730688834089101,0.28217062369547535,0.13945019266693345,0.3481537189351932,0.10765177458941824,3.347722590649352,2.9181765290979413,6.265899119747294,-0.5880842965948228,0.0,0.0,0.0,0.0,0.0,0.0,-0.1220833441255944,0.10039129755798798,-0.10039129755798798,-0.007875621310893033,-0.04165321372475672,-0.004556989296290004,0.5403493616435009,0.043978951730622384,0.26623450718755537,0.04721948946322918,1.7298574044826227,0.0,-0.16653356142158635,0.03334845835481063,0.0024143017354806336,0.01025199608373431,1.0
