time_s,phase_rad,phase_deg,pitch_rate_rad_s,root_x_m,front_hip_target_rad,front_knee_target_rad,rear_hip_target_rad,rear_knee_target_rad,front_hip_position_rad,front_knee_position_rad,rear_hip_position_rad,rear_knee_position_rad,front_hip_torque_Nm,front_knee_torque_Nm,rear_hip_torque_Nm,rear_knee_torque_Nm,actuator_power_W,actuator_net_work_J,foot_gap_m,roundness_peak_to_peak_m,ground_contact_count,airborne,self_contact_pair_count,forbidden_contact_pair_count,allowed_foot_penetration_m,forbidden_penetration_m,leg_crossing
0.010000000000000002,0.00018457586532497823,0.01057541808309633,0.03355439804963193,2.325040925409876e-06,0.3144572257929057,1.0510552102195614,0.31607787099693685,1.0490209019975814,0.31628401577452586,1.0515957698318266,0.31577676853311715,1.051264465515884,-0.08381906669862493,-0.13189200464585582,-0.04681956711693491,-0.13850621091583903,-0.2373541664540873,-0.0008747783973462769,0.04196020960211843,0.012739149742884454,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.011000000000000003,0.0002213347599505211,0.012681547604706061,0.03675889462554288,2.9648113259875945e-06,0.3145228404256323,1.051880959026549,0.31651907956092773,1.0493628142355933,0.3167031469762363,1.0524046143741086,0.3160954146498093,1.052006033503617,-0.09429670054744488,-0.1451206444162274,-0.05086794734105604,-0.1547332863412212,-0.28785685629800206,-0.001162635253644279,0.041973708893192824,0.012675808197825544,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.012000000000000004,0.00026123293789993704,0.01496754481146952,0.03989817794941594,3.7136718162210315e-06,0.31459405800015766,1.0527904879873593,0.31700396471842884,1.0497356888809999,0.3171571558976562,1.05328092443452,0.31644069912072154,1.0528092292832267,-0.10491713010287107,-0.15791017232391624,-0.05464372265223183,-0.17101704377276228,-0.34223938238947715,-0.001504874636033756,0.04198851141888281,0.012606547599910645,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.013000000000000005,0.0003042005355371432,0.01742940681189772,0.04296759763720617,4.581047845446599e-06,0.31467064571970305,1.0537831749139923,0.31753200476221893,1.050138619975789,0.3176451876278516,1.0542231436730727,0.31681206325625233,1.0536726750951786,-0.11566688606350572,-0.17023950728756,-0.05814383776747212,-0.18734524899631566,-0.4002070561438489,-0.001905081692177605,0.042004591276852424,0.012531491680892404,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.014000000000000005,0.0003501638780481668,0.020062912350093613,0.04596334251102362,5.576525584897521e-06,0.314752374769724,1.0548583920492483,0.3181026795766857,1.0505707149014818,0.3181663701996915,1.0552296922187696,0.3172089479464185,1.0545949851935157,-0.12653447462035228,-0.18209136394876602,-0.06136666390182688,-0.20370876432734164,-0.4614695003237406,-0.0023665511925013458,0.04202192144713862,0.012450766825619908,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.015000000000000006,0.00039904619858005487,0.02286366300937649,0.048882320531888096,6.709837304844133e-06,0.31483902027492217,1.056015506233559,0.31871547066890904,1.051031094249333,0.3187198218811585,1.0562989797488205,0.3176307980865815,1.0555747762878795,-0.13751001361567905,-0.19345156899147575,-0.06431171080833309,-0.2201009291092646,-0.525743333066594,-0.00289229452556794,0.04204047421499253,0.012364500731750744,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.016000000000000007,0.000450768260646205,0.025827118873480586,0.05172206206615015,7.990847232793287e-06,0.3149303612565831,1.0572538790678006,0.31936986119826427,1.0515188916911549,0.3193046570157731,1.0574294158573636,0.3180770659193025,1.0566106755995681,-0.1485849425391481,-0.2043085128203721,-0.06697939691577615,-0.23651706484002233,-0.592754030015387,-0.003485048555583327,0.04206022149828107,0.01227282136032723,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.017000000000000008,0.0005052489022347314,0.028948629701668057,0.054480641588526404,9.42953791597498e-06,0.31502618059025206,1.0585728670721772,0.3200653360045959,1.0520332538508066,0.3199199907031991,1.0586194182552568,0.31854721351913123,1.0577013270236997,-0.1597517911781261,-0.21465270956048066,-0.0693708656912646,-0.25295407982530804,-0.6622371712339424,-0.004147285726817269,0.04208113510074016,0.012175856117967981,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.01800000000000001,0.0005624055161772718,0.03222346245183422,0.057156613942540416,1.1035997107905735e-05,0.31512626496375407,1.0599718218412624,0.3208013816350092,1.052573340176396,0.3205649425517192,1.0598674192341269,0.31904071460071415,1.0588453957898083,-0.1710039948796549,-0.2244764437185811,-0.07148783880696641,-0.2694101532993507,-0.7339392315295697,-0.004881224958346839,0.0421031869074678,0.01207373122340763,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.01900000000000001,0.0006221544782649756,0.03564682580974681,0.05974896208770376,1.2820405195232462e-05,0.3152304048355656,1.0614500901952824,0.3215774863693259,1.0531383228132194,0.3212386396870839,1.0611718707411206,0.31955705579371085,1.0600415719335532,-0.1823357468655562,-0.23377348616243054,-0.07333249863046287,-0.2858844829876137,-0.8076180349025889,-0.005688842993249428,0.04212634903532221,0.01196657122066716,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.02000000000000001,0.0006844115321700188,0.039213892243424246,0.06225705390504319,1.4793023177527552e-05,0.31533839439354105,1.0630070143277317,0.3223931402442465,1.0537273864774725,0.3219402191647161,1.0625312483413893,0.3200957374986642,1.0612885728286483,-0.19374188000837034,-0.24253886553265858,-0.07490739409398062,-0.3023770833097732,-0.8830429642791743,-0.006571885957528603,0.042150593948040556,0.011854498608766056,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.02100000000000001,0.0007490921383122217,0.04291981799172043,0.06468060614220299,1.6964181209347436e-05,0.3154500315139983,1.0646419319494025,0.32324783507626054,1.0543397283307478,0.32266882990239937,1.0639440542897889,0.32065627441461747,1.0625851449773671,-0.2052177720336168,-0.25076868397362695,-0.07621536521470995,-0.31888862399804196,-0.9599949948422122,-0.007531880952370815,0.04217589454371015,0.01173763356397417,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.022000000000000013,0.0008161117922960315,0.04675976130941986,0.06701965398380982,1.9344267710746153e-05,0.31556511772116275,1.0663541764289124,0.3241410644833443,1.0549745578553393,0.3234236342268162,1.0654088198888474,0.32123819581067886,1.063930065217471,-0.216759269349025,-0.25845996828865836,-0.07725948250337922,-0.3354203009640404,-1.0382666017706643,-0.00857014755414148,0.042202224220544426,0.01161609373546385,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.023000000000000013,0.0008853863173494612,0.05072889922275466,0.06927452505342965,2.1943719049584265e-05,0.3156834581469715,1.0681430769298108,0.32507232390548285,1.055631096730361,0.32420380910837865,1.0669241072745037,0.32184104559892607,1.0653221414710938,-0.2283626256818101,-0.265610549402048,-0.07804299826423744,-0.3519737328918868,-1.1176615798863756,-0.009687809134027855,0.042229556925615426,0.011489994099101897,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.024000000000000014,0.0009568321342572446,0.05482244299543507,0.07144581690778334,2.477300979639655e-05,0.3158048614912358,1.0700079585443496,0.3260411106240516,1.0563085787086917,0.32500854714372307,1.0684885107426896,0.32246438225424207,1.066760213135327,-0.24002445248392323,-0.2722189644328221,-0.07856930739818768,-0.36855087834860534,-1.1979948026566947,-0.01088580393668455,0.042257867190185906,0.011359446857221983,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.025000000000000015,0.0010303665115420724,0.05903565246297837,0.07353437728482783,2.784264355028184e-05,0.31592913998215993,1.0719481424239903,0.3270469237800919,1.0570062494947416,0.32583705733323093,1.0701006577070922,0.3231077786172706,1.0682431511936872,-0.2517416786845206,-0.2782843768241463,-0.0788419158046989,-0.3851539692525172,-1.2790919404676269,-0.012164895877152178,0.04228713015450332,0.011224561374690134,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.026000000000000016,0.0011059077980690943,0.0633638493599652,0.07554128652702181,3.116314433223117e-05,0.3160561093372129,1.0739629459067321,0.32808926439151087,1.0577233666230483,0.3266885656913724,1.0717592093602657,0.3237708216091843,1.0697698581112516,-0.2635115178617524,-0.28380651088413344,-0.07886441486329554,-0.40178545737840743,-1.3607891524769795,-0.013525685029629158,0.042317321584301695,0.01108544414355303,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.027000000000000017,0.0011833756397957378,0.06780242973888932,0.0774678417266436,3.474504854051053e-05,0.31618558872434954,1.0760516826413316,0.3291676353692378,1.05845919933769,0.3275623157200473,1.0734628610957264,0.32445311188098463,1.071339267563185,-0.27533144129852305,-0.2887855978240417,-0.07864046078220577,-0.41844797124849187,-1.4429327622199988,-0.014968617791849156,0.04234841788078237,0.010942198770138079,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.028000000000000018,0.0012626911820354104,0.07234687555901417,0.0793155422396727,3.8598897461134514e-05,0.3163174007235764,1.078213662708492,0.33028154153236405,1.0592130284725165,0.328457568769027,1.0752103427370705,0.325154263415291,1.0729503440359707,-0.28719915569968846,-0.29322233096446837,-0.07817375784626934,-0.4351442812933737,-1.5253789241124815,-0.016493996715961638,0.04238039608546685,0.010794925979727338,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.02900000000000002,0.0013437772583287345,0.07699276550789744,0.08108607629332408,4.273523032508882e-05,0.31645137128885564,1.080448192739092,0.3314304896222948,1.0599841463321826,0.3293736043027675,1.0770004186108841,0.32587390309478514,1.0746020823323807,-0.29911258459764856,-0.2971178282485827,-0.07746804479123925,-0.45187727159503943,-1.6079932858035253,-0.018101990001765163,0.04241323388102108,0.010643723634937291,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.03000000000000002,0.0014265585668024922,0.08173578510601431,0.08278130847375771,4.716457790277032e-05,0.3165873297103431,1.0827545760295274,0.3326139883159377,1.0607718565739754,0.3303097200890169,1.078831887492824,0.3266116702484544,1.0762935070046311,-0.3110698526723503,-0.30047360057629113,-0.07652708368730243,-0.46864991686606494,-1.6906506497586808,-0.019792640651523842,0.042446909588918266,0.010488686764738325,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.03100000000000002,0.0015109618347319434,0.08657173613548376,0.08440326792945126,5.1897456625084974e-05,0.3167251085769516,1.0851321126542322,0.33383154823795363,1.0615754740904204,0.33126523232157884,1.0807035824503493,0.32736721618437464,1.0780236717349372,-0.3230692723705224,-0.303291524773881,-0.07535465083885429,-0.4854652635921841,-1.7732346363442901,-0.021565875287868134,0.04248140216462378,0.010329907601676958,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.03200000000000002,0.0015969159718956692,0.09149654542665382,0.08595413716372573,5.694436321976633e-05,0.3168645437392345,1.087580099575448,0.3350826819720923,1.0623943248926497,0.33223947568716433,1.0826143706008902,0.3281402037158609,1.07979165867853,-0.3351093323358372,-0.3055738202540521,-0.07395452930687618,-0.5023264144841022,-1.8556373499118128,-0.023421512637779945,0.04251669119084229,0.010167475625385253,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.03300000000000002,0.0016843522132154174,0.09650627303076278,0.08743624131974827,6.231576985073397e-05,0.31700547427258086,1.0900978307503082,0.33636690407163444,1.0632277459945174,0.33323180338432856,1.0845631528004973,0.32893030668629364,1.0815965777809038,-0.3471886872629284,-0.30732302861400385,-0.07233050273951935,-0.5192365155587098,-1.9377590488546308,-0.025359271686634575,0.04255275686925244,0.01000147761085568,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.03400000000000002,0.001773204251100184,0.10159711980269641,0.08885203788476656,6.802211974768575e-05,0.3171477424407147,1.092684597235297,0.3376837310689625,1.0640750852974399,0.3342415871009612,1.0865488632750417,0.3297372094967234,1.083437566078459,-0.3593061488689835,-0.30854199557344053,-0.07048635025985961,-0.5361987453093526,-2.0195078202607792,-0.027378779506895354,0.042589580011065956,0.009831997680286753,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.035000000000000024,0.0018634083578586975,0.10676543441470673,0.09020410675851354,7.407382331259806e-05,0.31729119365949116,1.0953396872881505,0.33903268148427845,1.0649357014759455,0.3352682169555809,1.088570469203674,0.3305606066393997,1.0853137869896528,-0.3714606777412244,-0.3092338547777995,-0.0684258422104076,-0.5532163055361572,-2.1007992595605702,-0.029479578766455926,0.042627142026675786,0.009659117357559421,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.036000000000000025,0.0019549034985034955,0.11200771981960954,0.09149514064479808,8.048125468938426e-05,0.3174356764609803,1.0980623864672543,0.3404132758334886,1.0658089638639077,0.33631110140672593,1.0906269702623752,0.3314002022396123,1.0872244296021396,-0.38365137586994935,-0.30940201309062587,-0.06615273659436127,-0.5702924134962135,-2.1815561554308722,-0.0316611349218868,0.04266542491460255,0.009482915624602212,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0
