time_s,phase_rad,phase_deg,crossing_count,any_crossing,core_crossing_count,any_core_crossing,minimum_estimated_clearance_m,foot_endpoint_distance_m,self_contact_pair_count,any_self_contact,minimum_self_contact_distance_m,front_thigh__rear_thigh_crossing,front_thigh__rear_thigh_core_crossing,front_thigh__rear_thigh_centerline_distance_m,front_thigh__rear_thigh_estimated_clearance_m,front_thigh__rear_shank_crossing,front_thigh__rear_shank_core_crossing,front_thigh__rear_shank_centerline_distance_m,front_thigh__rear_shank_estimated_clearance_m,front_shank__rear_thigh_crossing,front_shank__rear_thigh_core_crossing,front_shank__rear_thigh_centerline_distance_m,front_shank__rear_thigh_estimated_clearance_m,front_shank__rear_shank_crossing,front_shank__rear_shank_core_crossing,front_shank__rear_shank_centerline_distance_m,front_shank__rear_shank_estimated_clearance_m
7.931000000000983,49.1363563299491,2815.3058383570105,0.0,0.0,0.0,0.0,0.030924150968161666,0.07317203721737309,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.126,0.0,0.0,0.08979371445296135,0.06779371445296135,0.0,0.0,0.17653960634901017,0.15453960634901015,0.0,0.0,0.05092415096816167,0.030924150968161666
7.932000000000984,49.14102589710434,2815.5733848471586,0.0,0.0,0.0,0.0,0.03088639225892792,0.07399284177755684,0.0,0.0,0.0,0.0,0.0,0.15000000000000027,0.12600000000000025,0.0,0.0,0.08897247296473813,0.06697247296473814,0.0,0.0,0.17601856705031366,0.15401856705031364,0.0,0.0,0.05088639225892792,0.03088639225892792
7.933000000000984,49.14565578788335,2815.8386580484025,0.0,0.0,0.0,0.0,0.030856920023235812,0.07481500867312868,0.0,0.0,0.0,0.0,0.0,0.14999999999999977,0.12599999999999975,0.0,0.0,0.08816277202483748,0.06616277202483749,0.0,0.0,0.17547921359539956,0.15347921359539954,0.0,0.0,0.050856920023235816,0.030856920023235812
7.934000000000984,49.150245079631105,2816.101605096503,0.0,0.0,0.0,0.0,0.030836386297571253,0.07563650622380748,0.0,0.0,0.0,0.0,0.0,0.14999999999999988,0.12599999999999986,0.0,0.0,0.08736709180699634,0.06536709180699635,0.0,0.0,0.17492251417812824,0.15292251417812822,0.0,0.0,0.05083638629757126,0.030836386297571253
7.935000000000985,49.154793346485,2816.3622015913306,0.0,0.0,0.0,0.0,0.030825201898751632,0.07645550926118527,0.0,0.0,0.0,0.0,0.0,0.15,0.12599999999999997,0.0,0.0,0.08658749993573053,0.06458749993573054,0.0,0.0,0.17434924991165351,0.1523492499116535,0.0,0.0,0.050825201898751636,0.030825201898751632
7.936000000000985,49.15930053109289,2816.620444246849,0.0,0.0,0.0,0.0,0.030823592005224096,0.07727036427493866,0.0,0.0,0.0,0.0,0.0,0.1500000000000003,0.12600000000000028,0.0,0.0,0.0858257385984331,0.0638257385984331,0.0,0.0,0.17376006896373158,0.15176006896373156,0.0,0.0,0.0508235920052241,0.030823592005224096
7.937000000000985,49.163766846482595,2816.8763452686535,0.0,0.0,0.0,0.0,0.030831638284095887,0.07807956200423638,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.12599999999999995,0.0,0.0,0.0850832903551598,0.0630832903551598,0.0,0.0,0.17315552702543122,0.1511555270254312,0.0,0.0,0.05083163828409589,0.030831638284095887
7.938000000000986,49.16819270128977,2817.129928069842,0.0,0.0,0.0,0.0,0.030849310819486456,0.07888171601891993,0.0,0.0,0.0,0.0,0.0,0.14999999999999958,0.12599999999999956,0.0,0.0,0.08436142757663204,0.06236142757663204,0.0,0.0,0.1725361173306871,0.15053611733068709,0.0,0.0,0.05084931081948646,0.030849310819486456
7.939000000000986,49.17257864299896,2817.381224018969,0.0,0.0,0.0,0.0,0.030876492355692405,0.0796755460725736,0.0,0.0,0.0,0.0,0.0,0.15000000000000036,0.12600000000000033,0.0,0.0,0.0836612493924417,0.0616612493924417,0.0,0.0,0.17190229273349222,0.1499022927334922,0.0,0.0,0.05087649235569241,0.030876492355692405
7.940000000000986,49.176925315026196,2817.630269981057,0.0,0.0,0.0,0.0,0.030912996779312286,0.08045986521919174,0.0,0.0,0.0,0.0,0.0,0.15000000000000008,0.12600000000000006,0.0,0.0,0.08298370918115065,0.060983709181150654,0.0,0.0,0.17125448178088054,0.14925448178088052,0.0,0.0,0.05091299677931229,0.030912996779312286
7.941000000000987,49.181233424406365,2817.877106466222,0.0,0.0,0.0,0.0,0.030958583301721534,0.08123356986794183,0.0,0.0,0.0,0.0,0.0,0.15000000000000013,0.1260000000000001,0.0,0.0,0.08232963495354662,0.06032963495354662,0.0,0.0,0.17059310026984986,0.14859310026984984,0.0,0.0,0.05095858330172154,0.030958583301721534
7.942000000000987,49.18550371758442,2818.1217762426077,0.0,0.0,0.0,0.0,0.031012967443919466,0.081995632107492,0.0,0.0,0.0,0.0,0.0,0.14999999999999983,0.1259999999999998,0.0,0.0,0.08169974444186826,0.059699744441868256,0.0,0.0,0.16991855942388978,0.14791855942388976,0.0,0.0,0.05101296744391947,0.031012967443919466
7.943000000000987,49.189733580966525,2818.3641295623192,0.0,0.0,0.0,0.0,0.031075829649456002,0.08274509376420137,0.0,0.0,0.0,0.0,0.0,0.15000000000000038,0.12600000000000036,0.0,0.0,0.0810946562855543,0.059094656285554305,0.0,0.0,0.16923127155141593,0.1472312715514159,0.0,0.0,0.051075829649456006,0.031075829649456002
7.944000000000988,49.193929669923406,2818.60454775001,0.0,0.0,0.0,0.0,0.031160683071245823,0.08346195007058838,0.0,0.0,0.0,0.0,0.0,0.14999999999999988,0.12599999999999986,0.0,0.0,0.08054430085155077,0.058544300851550775,0.0,0.0,0.16855155294250398,0.14655155294250397,0.0,0.0,0.05116068307124583,0.031160683071245823
7.945000000000988,49.198086902782975,2818.8427396473166,0.0,0.0,0.0,0.0,0.031248371583093328,0.08417028941113044,0.0,0.0,0.0,0.0,0.0,0.15000000000000016,0.12600000000000014,0.0,0.0,0.0800101343431466,0.058010134343146606,0.0,0.0,0.16785350896102294,0.14585350896102292,0.0,0.0,0.05124837158309333,0.031248371583093328
7.946000000000988,49.202215571150546,2819.0792949197876,0.0,0.0,0.0,0.0,0.03135650869847365,0.08484361056309561,0.0,0.0,0.0,0.0,0.0,0.15000000000000008,0.12600000000000006,0.0,0.0,0.0795315277868517,0.0575315277868517,0.0,0.0,0.16716389364771164,0.14516389364771162,0.0,0.0,0.051356508698473656,0.03135650869847365
7.947000000000989,49.206316100301,2819.314237933879,0.0,0.0,0.0,0.0,0.03146330338717925,0.0855118243526833,0.0,0.0,0.0,0.0,0.0,0.1499999999999999,0.1259999999999999,0.0,0.0,0.07906234114189399,0.05706234114189399,0.0,0.0,0.16645206680290683,0.14445206680290681,0.0,0.0,0.051463303387179256,0.03146330338717925
7.948000000000989,49.21038840019774,2819.547563530874,0.0,0.0,0.0,0.0,0.0315708449189032,0.08617156767776021,0.0,0.0,0.0,0.0,0.0,0.15000000000000036,0.12600000000000033,0.0,0.0,0.0786074205113527,0.056607420511352695,0.0,0.0,0.1657216732165248,0.1437216732165248,0.0,0.0,0.0515708449189032,0.0315708449189032
7.949000000000989,49.214432172336835,2819.7792546077562,0.0,0.0,0.0,0.0,0.03168050403824332,0.08682016680747856,0.0,0.0,0.0,0.0,0.0,0.1499999999999996,0.12599999999999958,0.0,0.0,0.07817035341853594,0.05617035341853594,0.0,0.0,0.1649754898267412,0.1429754898267412,0.0,0.0,0.05168050403824333,0.03168050403824332
